Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Wnt signaling pathway_Homo sapiens_hsa04310	1/142	0.607992914671046325025827172794379293918609619140625	0.67950241254808252389096878687269054353237152099609375	0.7080630429336294273667817833484150469303131103515625	0.79524471792149764581836279830895364284515380859375	0.8630874762320498	-0.4294654671329189	CSNK2B
Phospholipase D signaling pathway_Homo sapiens_hsa04072	1/144	0.6131479986553396432924500913941301405429840087890625	0.67950241254808252389096878687269054353237152099609375	0.7130988767260431071548509862623177468776702880859375	0.79524471792149764581836279830895364284515380859375	0.8813541515951714	-0.43111344797476947	AGPAT1
Oxidative phosphorylation_Homo sapiens_hsa00190	1/133	0.58393849137638154100926612954935990273952484130859375	0.67950241254808252389096878687269054353237152099609375	0.6843049948259427583963088181917555630207061767578125	0.79524471792149764581836279830895364284515380859375	0.8394747645245143	-0.4516035292573227	ATP6V1G2
Sphingolipid signaling pathway_Homo sapiens_hsa04071	1/120	0.54658554613618282047582397353835403919219970703125	0.66683436628614300989426055821240879595279693603515625	0.6465972951472773733172516585909761488437652587890625	0.78884870007967833327455764447222463786602020263671875	0.7651191988592266	-0.46218130732211343	TNF
Aldosterone synthesis and secretion_Homo sapiens_hsa04925	1/81	0.413373035653555931379088406174560077488422393798828125	0.61113810346623986813341389279230497777462005615234375	0.5048624583457026471222661712090484797954559326171875	0.73985611144736174171754328199313022196292877197265625	0.5347381665844672	-0.47239029500827695	CYP21A2
Taste transduction_Homo sapiens_hsa04742	1/83	0.4210639185065712108979596450808458030223846435546875	0.61113810346623986813341389279230497777462005615234375	0.5133292072056072630203971129958517849445343017578125	0.73985611144736174171754328199313022196292877197265625	0.55573673688934	-0.4806959561953381	GABBR1
Insulin resistance_Homo sapiens_hsa04931	1/109	0.5123931782421629055335188240860588848590850830078125	0.6314340176317563280150579885230399668216705322265625	0.61125807602164361487240284986910410225391387939453125	0.753267528026671850938100760686211287975311279296875	0.7362218861332454	-0.4922843515336619	TNF
Choline metabolism in cancer_Homo sapiens_hsa05231	1/101	0.485930330900406215466347248366218991577625274658203125	0.62572541412724269616063565990771166980266571044921875	0.58339636667251826285252036541351117193698883056640625	0.7482229289438404595813381092739291489124298095703125	0.69304368756754	-0.5001627109494946	SLC44A4
Toll-like receptor signaling pathway_Homo sapiens_hsa04620	1/106	0.5026318900366375519439543495536781847476959228515625	0.62572541412724269616063565990771166980266571044921875	0.6010315330860358518094699320499785244464874267578125	0.7482229289438404595813381092739291489124298095703125	0.7351553226673027	-0.5057112922572342	TNF
Chagas disease (American trypanosomiasis)_Homo sapiens_hsa05142	1/104	0.496016883466270430691480441964813508093357086181640625	0.62572541412724269616063565990771166980266571044921875	0.59406734479746481358830578756169416010379791259765625	0.7482229289438404595813381092739291489124298095703125	0.7231857785668453	-0.5070583194970926	TNF
Amoebiasis_Homo sapiens_hsa05146	1/100	0.482523829474556353869019176272558979690074920654296875	0.62572541412724269616063565990771166980266571044921875	0.579778445409518727871045484789647161960601806640625	0.7482229289438404595813381092739291489124298095703125	0.7135311545991813	-0.5199679705926161	TNF
TGF-beta signaling pathway_Homo sapiens_hsa04350	1/84	0.42487175236073138062664611425134353339672088623046875	0.61113810346623986813341389279230497777462005615234375	0.51750903079176424625984509475529193878173828125	0.73985611144736174171754328199313022196292877197265625	0.6102131725258771	-0.5223228968383672	TNF
T cell receptor signaling pathway_Homo sapiens_hsa04660	1/104	0.496016883466270430691480441964813508093357086181640625	0.62572541412724269616063565990771166980266571044921875	0.59406734479746481358830578756169416010379791259765625	0.7482229289438404595813381092739291489124298095703125	0.7472349282570713	-0.5239202680982193	TNF
Longevity regulating pathway - mammal_Homo sapiens_hsa04211	1/94	0.461609275353821513210306193286669440567493438720703125	0.61683251344917666703082659296342171728610992431640625	0.55741305621544501303077367992955259978771209716796875	0.74422686086048950304672189304255880415439605712890625	0.6935797923499272	-0.5361624743896345	EHMT2
Fc epsilon RI signaling pathway_Homo sapiens_hsa04664	1/68	0.360851047603328478619033603536081500351428985595703125	0.59270339312453124147594962778384797275066375732421875	0.4461882515522341829949937164201401174068450927734375	0.73142340039999587109065259937779046595096588134765625	0.5380261114823293	-0.548404643949909	TNF
GABAergic synapse_Homo sapiens_hsa04727	1/88	0.439856139448957794702010914988932199776172637939453125	0.61113810346623986813341389279230497777462005615234375	0.53387818924751384574989288012147881090641021728515625	0.73985611144736174171754328199313022196292877197265625	0.680267390852878	-0.5587087518332595	GABBR1
Morphine addiction_Homo sapiens_hsa05032	1/91	0.45083958452427530527728549714083783328533172607421875	0.61113810346623986813341389279230497777462005615234375	0.54579549205133248701571346828131936490535736083984375	0.73985611144736174171754328199313022196292877197265625	0.7191062247589844	-0.5728714372337593	GABBR1
Pyrimidine metabolism_Homo sapiens_hsa00240	1/105	0.499335228289808308321795493611716665327548980712890625	0.62572541412724269616063565990771166980266571044921875	0.5975642520839372640040210171719081699848175048828125	0.7482229289438404595813381092739291489124298095703125	0.8309158585522615	-0.5770524584013134	ZNRD1
Small cell lung cancer_Homo sapiens_hsa05222	1/86	0.432413015103973508157508831573068164288997650146484375	0.61113810346623986813341389279230497777462005615234375	0.52576305437642101292539109635981731116771697998046875	0.73985611144736174171754328199313022196292877197265625	0.6998837429146869	-0.58676439886069	RXRB
Glycerophospholipid metabolism_Homo sapiens_hsa00564	1/95	0.46515238719118234822502699898905120790004730224609375	0.61683251344917666703082659296342171728610992431640625	0.5612202557308609840447388705797493457794189453125	0.74422686086048950304672189304255880415439605712890625	0.7728912644854763	-0.5915634093121521	AGPAT1
Ribosome biogenesis in eukaryotes_Homo sapiens_hsa03008	1/89	0.44354129645800444148306951319682411849498748779296875	0.61113810346623986813341389279230497777462005615234375	0.53788439303555379833454708204953931272029876708984375	0.73985611144736174171754328199313022196292877197265625	0.7279699283027895	-0.5918136117158478	CSNK2B
Dilated cardiomyopathy_Homo sapiens_hsa05414	1/90	0.44720239282586271567510038948967121541500091552734375	0.61113810346623986813341389279230497777462005615234375	0.5418567334934472068397326438571326434612274169921875	0.73985611144736174171754328199313022196292877197265625	0.735882480082065	-0.5921970153135072	TNF
Gap junction_Homo sapiens_hsa04540	1/88	0.439856139448957794702010914988932199776172637939453125	0.61113810346623986813341389279230497777462005615234375	0.53387818924751384574989288012147881090641021728515625	0.73985611144736174171754328199313022196292877197265625	0.7224197242699067	-0.5933287819963412	TUBB
ECM-receptor interaction_Homo sapiens_hsa04512	1/82	0.417231067307593017634559373618685640394687652587890625	0.61113810346623986813341389279230497777462005615234375	0.5091137824093336927688824289361946284770965576171875	0.73985611144736174171754328199313022196292877197265625	0.6876585842684142	-0.6010927469319294	TNXB
Hypertrophic cardiomyopathy (HCM)_Homo sapiens_hsa05410	1/83	0.4210639185065712108979596450808458030223846435546875	0.61113810346623986813341389279230497777462005615234375	0.5133292072056072630203971129958517849445343017578125	0.73985611144736174171754328199313022196292877197265625	0.7687747716098745	-0.6649675995982368	TNF
Adherens junction_Homo sapiens_hsa04520	1/74	0.385647838808946874511462965529062785208225250244140625	0.603192773521686209647896248498000204563140869140625	0.474072454866776127335725732336868532001972198486328125	0.73985611144736174171754328199313022196292877197265625	0.7183809426154506	-0.6844953881432866	CSNK2B
Epithelial cell signaling in Helicobacter pylori infection_Homo sapiens_hsa05120	1/68	0.360851047603328478619033603536081500351428985595703125	0.59270339312453124147594962778384797275066375732421875	0.4461882515522341829949937164201401174068450927734375	0.73142340039999587109065259937779046595096588134765625	0.7131161625052084	-0.7268721849133498	ATP6V1G2
Protein digestion and absorption_Homo sapiens_hsa04974	1/90	0.44720239282586271567510038948967121541500091552734375	0.61113810346623986813341389279230497777462005615234375	0.5418567334934472068397326438571326434612274169921875	0.73985611144736174171754328199313022196292877197265625	0.9114199985820258	-0.7334597812372503	COL11A2
mTOR signaling pathway_Homo sapiens_hsa04150	1/60	0.326237351443956047347683124826289713382720947265625	0.56057685741074136931416660445393063127994537353515625	0.406737166287912954576455604183138348162174224853515625	0.69890048291725881401958986316458322107791900634765625	0.6927470061464401	-0.7759667667696285	TNF
PPAR signaling pathway_Homo sapiens_hsa03320	1/69	0.365051755658988896779959532068460248410701751708984375	0.59270339312453124147594962778384797275066375732421875	0.450934531355663914542475367852603085339069366455078125	0.73142340039999587109065259937779046595096588134765625	0.7935369053555195	-0.7996599465186973	RXRB
RIG-I-like receptor signaling pathway_Homo sapiens_hsa04622	1/70	0.36922506456938009034018932652543298900127410888671875	0.59270339312453124147594962778384797275066375732421875	0.45564080680655483224228419203427620232105255126953125	0.73142340039999587109065259937779046595096588134765625	0.8063568766699936	-0.8034127788460037	TNF
Non-small cell lung cancer_Homo sapiens_hsa05223	1/56	0.308239278250184323137972342010471038520336151123046875	0.5530175286253307120887257042340934276580810546875	0.38598810121891313773545562071376480162143707275390625	0.69890048291725881401958986316458322107791900634765625	0.7652548654767526	-0.900612319749343	RXRB
Glycerolipid metabolism_Homo sapiens_hsa00561	1/59	0.321781879135700943361797499164822511374950408935546875	0.56057685741074136931416660445393063127994537353515625	0.40161547275142150947857544451835565268993377685546875	0.69890048291725881401958986316458322107791900634765625	0.8852008767572845	-1.003712771320799	AGPAT1
NOD-like receptor signaling pathway_Homo sapiens_hsa04621	1/57	0.312783033484310080130086362260044552385807037353515625	0.55303666789979455398196250826003961265087127685546875	0.39124130440018289878167934148223139345645904541015625	0.69890048291725881401958986316458322107791900634765625	0.8940235461216527	-1.0390748546038748	TNF
Synaptic vesicle cycle_Homo sapiens_hsa04721	1/63	0.339430232714114044068054454328375868499279022216796875	0.57514567209891553911660366793512366712093353271484375	0.421844992457810652464189615784562192857265472412109375	0.714792903886845909511293939431197941303253173828125	1.0037246595056921	-1.084511298835702	ATP6V1G2
Pathogenic Escherichia coli infection_Homo sapiens_hsa05130	1/55	0.3036657113514034112000672394060529768466949462890625	0.552943534102555478426666013547219336032867431640625	0.38069032814795356056691844059969298541545867919921875	0.69890048291725881401958986316458322107791900634765625	0.9125987039212728	-1.0876605204792982	TUBB
Vibrio cholerae infection_Homo sapiens_hsa05110	1/51	0.28506942671952817391911594313569366931915283203125	0.53505338553511438970389235691982321441173553466796875	0.359046057527755813065795109650935046374797821044921875	0.6841869941627647389026378732523880898952484130859375	0.9248472944403879	-1.1607041874988344	ATP6V1G2
Lysine degradation_Homo sapiens_hsa00310	1/52	0.289764193622042698361696011488675139844417572021484375	0.5356247215437759390255223479471169412136077880859375	0.36452585754573529897015760070644319057464599609375	0.6841869941627647389026378732523880898952484130859375	0.9446832665730938	-1.170167648701552	EHMT2
Malaria_Homo sapiens_hsa05144	1/49	0.27558730845088075245286063363892026245594024658203125	0.5336770100159913265969180429237894713878631591796875	0.347946693317596700278926391547429375350475311279296875	0.6841869941627647389026378732523880898952484130859375	0.924719586670281	-1.191825571210928	TNF
Amyotrophic lateral sclerosis (ALS)_Homo sapiens_hsa05014	1/51	0.28506942671952817391911594313569366931915283203125	0.53505338553511438970389235691982321441173553466796875	0.359046057527755813065795109650935046374797821044921875	0.6841869941627647389026378732523880898952484130859375	0.9595580408491825	-1.2042669561311157	TNF
Fatty acid metabolism_Homo sapiens_hsa01212	1/48	0.27079955490599882939051212815684266388416290283203125	0.53286364029890098681363497234997339546680450439453125	0.342326351647121163157549972311244346201419830322265625	0.6841869941627647389026378732523880898952484130859375	0.9330233310549771	-1.2188796431455424	PPT2
Nucleotide excision repair_Homo sapiens_hsa03420	1/47	0.265980401532554144861109080011374317109584808349609375	0.53286364029890098681363497234997339546680450439453125	0.33665837995022496187402794021181762218475341796875	0.6841869941627647389026378732523880898952484130859375	0.9272605137604032	-1.2280013746933418	GTF2H4
Notch signaling pathway_Homo sapiens_hsa04330	1/48	0.27079955490599882939051212815684266388416290283203125	0.53286364029890098681363497234997339546680450439453125	0.342326351647121163157549972311244346201419830322265625	0.6841869941627647389026378732523880898952484130859375	0.944972344251966	-1.2344895517691767	NOTCH4
Basal transcription factors_Homo sapiens_hsa03022	1/45	0.256247076532847006813398138547199778258800506591796875	0.53286364029890098681363497234997339546680450439453125	0.32517795630745027768426780312438495457172393798828125	0.6841869941627647389026378732523880898952484130859375	0.9086893704033828	-1.2372834025916501	GTF2H4
Type II diabetes mellitus_Homo sapiens_hsa04930	1/48	0.27079955490599882939051212815684266388416290283203125	0.53286364029890098681363497234997339546680450439453125	0.342326351647121163157549972311244346201419830322265625	0.6841869941627647389026378732523880898952484130859375	0.9616426016916566	-1.256267182363108	TNF
Sphingolipid metabolism_Homo sapiens_hsa00600	1/47	0.265980401532554144861109080011374317109584808349609375	0.53286364029890098681363497234997339546680450439453125	0.33665837995022496187402794021181762218475341796875	0.6841869941627647389026378732523880898952484130859375	1.0150040698922334	-1.344203031025503	NEU1
Fat digestion and absorption_Homo sapiens_hsa04975	1/41	0.236394548555375560994207262410782277584075927734375	0.5243660895228330343087463916162960231304168701171875	0.30162787297743720582587911849259398877620697021484375	0.6690654636954060929809884328278712928295135498046875	1.1122040282028953	-1.6040796563161803	AGPAT1
African trypanosomiasis_Homo sapiens_hsa05143	1/35	0.205625655553937580766188375491765327751636505126953125	0.464561666251488591949936335367965511977672576904296875	0.2647798596282784355793182839988730847835540771484375	0.62121428605096096209337019899976439774036407470703125	1.1713652143912343	-1.8527459809854536	TNF
Prion diseases_Homo sapiens_hsa05020	1/35	0.205625655553937580766188375491765327751636505126953125	0.464561666251488591949936335367965511977672576904296875	0.2647798596282784355793182839988730847835540771484375	0.62121428605096096209337019899976439774036407470703125	1.2137839048610917	-1.9198395375646784	HSPA1A
Thyroid cancer_Homo sapiens_hsa05216	1/29	0.1736267950049323882666385543416254222393035888671875	0.43229528552248475126162929882411845028400421142578125	0.2260217206401324563369570341819780878722667694091796875	0.5744718732936699989721773818018846213817596435546875	1.0986025224399965	-1.9234850839271735	RXRB
Dorso-ventral axis formation_Homo sapiens_hsa04320	1/27	0.16267880651586941187503043693141080439090728759765625	0.413475299894501435726823501681792549788951873779296875	0.21266119715440845450160622931434772908687591552734375	0.564014479409518099117804013076238334178924560546875	1.238454490862828	-2.2490055327357417	NOTCH4
RNA polymerase_Homo sapiens_hsa03020	1/32	0.18978297549865297266791230867966078221797943115234375	0.45229868849600951552503147468087263405323028564453125	0.2456455229581805677074868299314402975142002105712890625	0.599696548600894718816789463744498789310455322265625	1.6753193385926188	-2.784169807793224	ZNRD1
Fatty acid elongation_Homo sapiens_hsa00062	1/25	0.151586898210342047033094559083110652863979339599609375	0.41096892403692730777464703351142816245555877685546875	0.199073951416007532966290227705030702054500579833984375	0.5519777743807481318327745611895807087421417236328125	1.5577321764836136	-2.9388116560572652	PPT2
Collecting duct acid secretion_Homo sapiens_hsa04966	1/27	0.16267880651586941187503043693141080439090728759765625	0.413475299894501435726823501681792549788951873779296875	0.21266119715440845450160622931434772908687591552734375	0.564014479409518099117804013076238334178924560546875	1.947857936819144	-3.537266253390893	ATP6V1G2
Other glycan degradation_Homo sapiens_hsa00511	1/18	0.11160452847009848242887386504662572406232357025146484375	0.316645406357023595500521651047165505588054656982421875	0.1496780025006100578455203731209621764719486236572265625	0.43666932714403128290570066383224911987781524658203125	2.940791942888397	-6.448549904715782	NEU1
