Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Leukocyte transendothelial migration_Homo sapiens_hsa04670	3/118	0.1792641669835867423987707525157020427286624908447265625	0.378670375201284326038830840843729674816131591796875	0.193559005046267162963857799695688299834728240966796875	0.40996125948444384068380941243958659470081329345703125	0.5299772755172082	-0.9109751659656904	RHOH;PLCG1;RAC1
Focal adhesion_Homo sapiens_hsa04510	4/202	0.2400487899524610113655143095456878654658794403076171875	0.433934351067910284438511325788567773997783660888671875	0.258237135808119855351350224736961536109447479248046875	0.46681328396083199283594922235351987183094024658203125	0.6679805802840066	-0.9531502304212345	LAMA5;RAC1;RAF1;HRAS
RNA transport_Homo sapiens_hsa03013	2/172	0.629568273690622515204040610115043818950653076171875	0.72170021618193314072442490214598365128040313720703125	0.6463058368073337778270115450141020119190216064453125	0.73687767320026786865838630546932108700275421142578125	2.0862909427040455	-0.9653705778153887	EIF3H;CASC3
Alcoholism_Homo sapiens_hsa05034	2/179	0.651153334185339272011106004356406629085540771484375	0.730774580606045720543306742911227047443389892578125	0.6676823038794370557269530763733200728893280029296875	0.743741659870153171141282655298709869384765625	2.258393702855297	-0.9688737718184118	RAF1;HRAS
Glucagon signaling pathway_Homo sapiens_hsa04922	1/101	0.7158589326461619606334352283738553524017333984375	0.75607572661504740541005276099895127117633819580078125	0.72641881199959035253499450845993123948574066162109375	0.76722885761754489042374416385428048670291900634765625	3.0135087043617	-1.0073320423195808	CPT1A
Spliceosome_Homo sapiens_hsa03040	3/134	0.230036982356424168916220196479116566479206085205078125	0.42398973218635038762158728786744177341461181640625	0.2461654685576803169855253372588776983320713043212890625	0.450196000371470284040498199829016812145709991455078125	0.6930017704454555	-1.0183766284570714	HSPA1L;PRPF40B;HSPA1A
Apoptosis_Homo sapiens_hsa04210	3/140	0.249732024329113067029339845248614437878131866455078125	0.440338290451906810840654316052678041160106658935546875	0.266478868175502203730076189458486624062061309814453125	0.468205861841069326256814520093030296266078948974609375	0.7375871033079157	-1.0233038877836538	RAF1;TNF;HRAS
MicroRNAs in cancer_Homo sapiens_hsa05206	5/297	0.305695581150355610855484655985492281615734100341796875	0.4919426525685353102090857646544463932514190673828125	0.328199839938646764636587249697186052799224853515625	0.51701920233855636066522265537059865891933441162109375	0.869537161009187	-1.030545448584032	CDKN2A;MDM4;PLCG1;RAF1;HRAS
Osteoclast differentiation_Homo sapiens_hsa04380	3/132	0.223538160589001833056244095132569782435894012451171875	0.420251741907323450586630997349857352674007415771484375	0.239451903186719883276367681901319883763790130615234375	0.450169577991033353914218650970724411308765411376953125	0.698175599117213	-1.0459879286322318	RAC1;TNF;JAK1
Retrograde endocannabinoid signaling_Homo sapiens_hsa04723	1/101	0.7158589326461619606334352283738553524017333984375	0.75607572661504740541005276099895127117633819580078125	0.72641881199959035253499450845993123948574066162109375	0.76722885761754489042374416385428048670291900634765625	3.169247662075028	-1.0593912390011844	DAGLA
Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750	1/98	0.705010979697045403469246593886055052280426025390625	0.7555595487188166980985215559485368430614471435546875	0.71571099088969425405792890160228125751018524169921875	0.76722885761754489042374416385428048670291900634765625	3.0476968299543765	-1.0652977474320207	PLCG1
Phosphatidylinositol signaling system_Homo sapiens_hsa04070	1/98	0.705010979697045403469246593886055052280426025390625	0.7555595487188166980985215559485368430614471435546875	0.71571099088969425405792890160228125751018524169921875	0.76722885761754489042374416385428048670291900634765625	3.097778001107988	-1.0828032152641012	PLCG1
cGMP-PKG signaling pathway_Homo sapiens_hsa04022	2/167	0.6135260169130472007736898376606404781341552734375	0.71199315542995600392117694354965351521968841552734375	0.630392239219696559615613296045921742916107177734375	0.731566302304339277640110594802536070346832275390625	2.243254064208373	-1.0959027592335338	RAF1;INS
Insulin signaling pathway_Homo sapiens_hsa04910	3/139	0.246430821476222472465877899594488553702831268310546875	0.440338290451906810840654316052678041160106658935546875	0.263077329196402587285774643532931804656982421875	0.468205861841069326256814520093030296266078948974609375	0.7853177244027539	-1.0999740931685682	RAF1;HRAS;INS
Wnt signaling pathway_Homo sapiens_hsa04310	3/142	0.256354192288595295057263001581304706633090972900390625	0.44624618657644365971037814233568497002124786376953125	0.27329840580757014389945425136829726397991180419921875	0.475741669368733244294134010488050989806652069091796875	0.837693066086982	-1.1402638033470174	BAMBI;RAC1;NKD2
Oxytocin signaling pathway_Homo sapiens_hsa04921	2/158	0.583329965978621967082062838017009198665618896484375	0.6895110527012546786096436335355974733829498291015625	0.6003805314560597405915132185327820479869842529296875	0.7054471244608702118483734011533670127391815185546875	2.158360927833078	-1.1633614468278706	RAF1;HRAS
Salivary secretion_Homo sapiens_hsa04970	1/89	0.66992960043142624204648427621577866375446319580078125	0.73246559464298333086418324455735273659229278564453125	0.68103834812573749157849078983417712152004241943359375	0.748079031978359676458012472721748054027557373046875	3.206189228561706	-1.2843437650769027	TRPV6
Dilated cardiomyopathy_Homo sapiens_hsa05414	1/90	0.674024190815085688655017293058335781097412109375	0.73246559464298333086418324455735273659229278564453125	0.68508851035717566180238691231352277100086212158203125	0.748079031978359676458012472721748054027557373046875	3.2777220673172525	-1.293026209515987	TNF
Tight junction_Homo sapiens_hsa04530	2/139	0.51404384182763240840330354330944828689098358154296875	0.6275340406726941377968387314467690885066986083984375	0.53125208517757815940285581746138632297515869140625	0.6485415065804200906995902187190949916839599609375	1.9458070331390003	-1.2948309114186551	MYH13;HRAS
Ribosome_Homo sapiens_hsa03010	2/137	0.5063229085991662881127695072791539132595062255859375	0.62214841056629577309422529651783406734466552734375	0.52352705714877523224259903145139105618000030517578125	0.6432881486533970072372312642983160912990570068359375	1.9383858667608929	-1.319227920797547	RPL32;RPS21
Protein digestion and absorption_Homo sapiens_hsa04974	1/90	0.674024190815085688655017293058335781097412109375	0.73246559464298333086418324455735273659229278564453125	0.68508851035717566180238691231352277100086212158203125	0.748079031978359676458012472721748054027557373046875	3.4230242813261085	-1.3503463749099758	COL11A2
Salmonella infection_Homo sapiens_hsa05132	1/86	0.657335940437526300428316972102038562297821044921875	0.7312376142145262658544879741384647786617279052734375	0.66857627935136110242098084199824370443820953369140625	0.743741659870153171141282655298709869384765625	3.2772276296959144	-1.3749938416369714	RAC1
Systemic lupus erythematosus_Homo sapiens_hsa05322	2/135	0.498523054603637716386543843327672220766544342041015625	0.6206777103674430140500817287829704582691192626953125	0.5157187983047759605170767827075906097888946533203125	0.63786272421906498042432076545082964003086090087890625	1.9997311597887684	-1.3920237442627827	C6;TNF
Insulin secretion_Homo sapiens_hsa04911	1/85	0.653032603945828071800860925577580928802490234375	0.730774580606045720543306742911227047443389892578125	0.66431621131477502917306310337153263390064239501953125	0.743741659870153171141282655298709869384765625	3.2829574707884963	-1.3989608282189656	INS
AMPK signaling pathway_Homo sapiens_hsa04152	2/124	0.454259686817773122857744283464853651821613311767578125	0.59237963538071125579875797484419308602809906005859375	0.471327672035369127367943065110011957585811614990234375	0.60839673364687374412795861644553951919078826904296875	1.8418280491027061	-1.4533611830201807	CPT1A;INS
Aldosterone synthesis and secretion_Homo sapiens_hsa04925	1/81	0.63527429447284189389932862468413077294826507568359375	0.72382768097511684945999377305270172655582427978515625	0.64672774509597974468277925552683882415294647216796875	0.73687767320026786865838630546932108700275421142578125	3.368244513882614	-1.5281671924221971	DAGLA
Hypertrophic cardiomyopathy (HCM)_Homo sapiens_hsa05410	1/83	0.644263795128988459026686541619710624217987060546875	0.72964815351957723610354378251940943300724029541015625	0.655632989718357261921255485503934323787689208984375	0.74252410883765762594777015692670829594135284423828125	3.551701357672868	-1.5614949071172897	TNF
Complement and coagulation cascades_Homo sapiens_hsa04610	1/79	0.62605857075968496250339967446052469313144683837890625	0.72170021618193314072442490214598365128040313720703125	0.6375948665920121438688283888041041791439056396484375	0.735385490302443489696315737091936171054840087890625	3.4584617213151514	-1.6196368732919053	C6
TNF signaling pathway_Homo sapiens_hsa04668	2/110	0.39486888290513555421767932784860022366046905517578125	0.5418638685121568432379035584744997322559356689453125	0.41155420601941339331375502297305501997470855712890625	0.564760516289414038482163959997706115245819091796875	1.747052711329493	-1.6233640195104082	LTA;TNF
Carbon metabolism_Homo sapiens_hsa01200	2/113	0.407856277726358518176397183196968398988246917724609375	0.551632951169463314755603278172202408313751220703125	0.42464597038209939139363768845214508473873138427734375	0.57434131245924235908972832476138137280941009521484375	1.8581941865655474	-1.6665036679344036	PC;GOT1
Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914	2/98	0.341737464003552648961203885846771299839019775390625	0.506507000792819628287588784587569534778594970703125	0.357872353889048755437585214167484082281589508056640625	0.52661526667487645880783020402304828166961669921875	1.5570580878189955	-1.6718327100466868	RAF1;INS
Cholinergic synapse_Homo sapiens_hsa04725	2/111	0.399212621675561207812421571361483074724674224853515625	0.5438548759058370318797415166045539081096649169921875	0.415934150204152197627394116352661512792110443115234375	0.5666349292636276846479859159444458782672882080078125	1.8507072383072347	-1.6994324970370867	ACHE;HRAS
Pertussis_Homo sapiens_hsa05133	1/75	0.60692563572246382985753143657348118722438812255859375	0.70870819575045462812568075605668127536773681640625	0.61862306069978922895558071104460395872592926025390625	0.7223673006929216544591554338694550096988677978515625	3.413378174243553	-1.704467000436018	TNF
Melanogenesis_Homo sapiens_hsa04916	2/100	0.350707972698895809049446370408986695110797882080078125	0.506507000792819628287588784587569534778594970703125	0.366949999651110747578286463976837694644927978515625	0.52661526667487645880783020402304828166961669921875	1.6476771760324576	-1.7264384327181364	RAF1;HRAS
GnRH signaling pathway_Homo sapiens_hsa04912	2/91	0.31006425916650426355403169509372673928737640380859375	0.4919426525685353102090857646544463932514190673828125	0.325772704403336665901491642216569744050502777099609375	0.51701920233855636066522265537059865891933441162109375	1.4808585168307489	-1.734049361078283	RAF1;HRAS
Amoebiasis_Homo sapiens_hsa05146	2/100	0.350707972698895809049446370408986695110797882080078125	0.506507000792819628287588784587569534778594970703125	0.366949999651110747578286463976837694644927978515625	0.52661526667487645880783020402304828166961669921875	1.6699868010845995	-1.749814488822946	LAMA5;TNF
Chagas disease (American trypanosomiasis)_Homo sapiens_hsa05142	2/104	0.368520148361619670485112010283046402037143707275390625	0.52091569843597362865494915240560658276081085205078125	0.384957621363150315207946050577447749674320220947265625	0.5441506226787387046073263263679109513759613037109375	1.7566714300686	-1.7536146323299167	SMAD2;TNF
Longevity regulating pathway - mammal_Homo sapiens_hsa04211	2/94	0.323685324975254318236039807743509300053119659423828125	0.498793779470064035930221280068508349359035491943359375	0.339586516843981611746272619711817242205142974853515625	0.52329725546449623596600986275007016956806182861328125	1.5948754979481194	-1.798993173419279	HRAS;INS
mRNA surveillance pathway_Homo sapiens_hsa03015	2/91	0.31006425916650426355403169509372673928737640380859375	0.4919426525685353102090857646544463932514190673828125	0.325772704403336665901491642216569744050502777099609375	0.51701920233855636066522265537059865891933441162109375	1.5382144746361293	-1.8012117947990327	PABPN1;CASC3
Glycerophospholipid metabolism_Homo sapiens_hsa00564	2/95	0.3282110713077426300543493198347277939319610595703125	0.5016559463890699621657631723792292177677154541015625	0.34417315330573006182390827234485186636447906494140625	0.52559347979723292088038988367770798504352569580078125	1.6246189676107134	-1.8099853395876588	ACHE;PTDSS2
Pancreatic secretion_Homo sapiens_hsa04972	2/96	0.332728666229119340869146981276571750640869140625	0.50445959073447121934208325910731218755245208740234375	0.3487499845472508130939104376011528074741363525390625	0.52559347979723292088038988367770798504352569580078125	1.6632163867003524	-1.8302497776562554	RAC1;CLCA4
Hematopoietic cell lineage_Homo sapiens_hsa04640	2/88	0.296388712392121556060686771161272190511226654052734375	0.484531112432337873752175028130295686423778533935546875	0.311888972154403865122418437749729491770267486572265625	0.5098706675219819572930646245367825031280517578125	1.5459432134321065	-1.8799959853003545	EPO;TNF
Gap junction_Homo sapiens_hsa04540	2/88	0.296388712392121556060686771161272190511226654052734375	0.484531112432337873752175028130295686423778533935546875	0.311888972154403865122418437749729491770267486572265625	0.5098706675219819572930646245367825031280517578125	1.553839581624552	-1.8895986281214279	RAF1;HRAS
Inositol phosphate metabolism_Homo sapiens_hsa00562	1/71	0.5868179171925571591117432035389356315135955810546875	0.6895110527012546786096436335355974733829498291015625	0.5986698202228855070217150569078512489795684814453125	0.7054471244608702118483734011533670127391815185546875	3.6059609500468848	-1.9221239470016844	PLCG1
Small cell lung cancer_Homo sapiens_hsa05222	2/86	0.287248999549988559554236644544289447367191314697265625	0.477900990401750880298692436554119922220706939697265625	0.30260168312813406910066760246991179883480072021484375	0.5034435082131787364545516538782976567745208740234375	1.6026508929648435	-1.9991560915615707	LAMA5;CDKN2B
ECM-receptor interaction_Homo sapiens_hsa04512	2/82	0.268937269971638082122211699243052862584590911865234375	0.45963824322425417268078717825119383633136749267578125	0.283973141517853855386732675469829700887203216552734375	0.48532746794083336805414319314877502620220184326171875	1.5991202701285543	-2.1000880688150834	LAMA5;SV2B
Bacterial invasion of epithelial cells_Homo sapiens_hsa05100	2/78	0.250618069565712919821720561230904422700405120849609375	0.440338290451906810840654316052678041160106658935546875	0.265307382897894294959684202694916166365146636962890625	0.468205861841069326256814520093030296266078948974609375	1.530190432117647	-2.1175159796318987	CDH1;RAC1
Central carbon metabolism in cancer_Homo sapiens_hsa05230	2/67	0.2005992072686086091781731965966173447668552398681640625	0.397803661685953269255833220086060464382171630859375	0.214173318554339575658929106793948449194431304931640625	0.42834663710867915131785821358789689838886260986328125	1.3185621006081842	-2.118199280710816	RAF1;HRAS
Leishmaniasis_Homo sapiens_hsa05140	2/73	0.2277799891240583629592464376401039771735668182373046875	0.4239865144091383708513376404880546033382415771484375	0.2419926513078504981546501539924065582454204559326171875	0.450196000371470284040498199829016812145709991455078125	1.441186743343786	-2.132055747796513	TNF;JAK1
Adipocytokine signaling pathway_Homo sapiens_hsa04920	2/70	0.2141483537601909237224617754691280424594879150390625	0.410815209254243807190931647710385732352733612060546875	0.2280510290820776109210754611922311596572399139404296875	0.4374856476268427218911938325618393719196319580078125	1.4099434208026151	-2.172844436378831	CPT1A;TNF
Biosynthesis of amino acids_Homo sapiens_hsa01230	2/74	0.232337990834101060233507496377569623291492462158203125	0.4240732259884563148943925625644624233245849609375	0.246649936373731060168523754327907226979732513427734375	0.450196000371470284040498199829016812145709991455078125	1.5126490931550898	-2.2078053027892475	PC;GOT1
Long-term potentiation_Homo sapiens_hsa04720	2/66	0.1961055626908747850922765110226464457809925079345703125	0.3964284493105856288508448415086604654788970947265625	0.2095659404353442389901118758643860928714275360107421875	0.423638675288652899464381107463850639760494232177734375	1.3725955361057505	-2.2360983795503198	RAF1;HRAS
mTOR signaling pathway_Homo sapiens_hsa04150	2/60	0.169453646949557057421742456426727585494518280029296875	0.366175696856514132360160829193773679435253143310546875	0.182186101962046709257236898338305763900279998779296875	0.39368950768810095919292280086665414273738861083984375	1.3050234004677888	-2.3166460357908654	TNF;INS
Shigellosis_Homo sapiens_hsa05131	1/65	0.5547197664296741326239725822233594954013824462890625	0.66004630435935907062372507425607182085514068603515625	0.566789345648268660937674212618730962276458740234375	0.67440757583464883140322854160331189632415771484375	3.9317963469625457	-2.3169769904401614	RAC1
Long-term depression_Homo sapiens_hsa04730	2/60	0.169453646949557057421742456426727585494518280029296875	0.366175696856514132360160829193773679435253143310546875	0.182186101962046709257236898338305763900279998779296875	0.39368950768810095919292280086665414273738861083984375	1.3117939163571597	-2.328664892149876	RAF1;HRAS
Renin secretion_Homo sapiens_hsa04924	1/64	0.54913369204054995886821188832982443273067474365234375	0.65756136371734641432595935839344747364521026611328125	0.5612377620341375550339080291450954973697662353515625	0.67205540931476337451755398433306254446506500244140625	3.9154859155081883	-2.346994521344647	CLCA4
PPAR signaling pathway_Homo sapiens_hsa03320	2/69	0.2096215688299255808235699305441812612116336822509765625	0.410508905625270925643377495362074114382266998291015625	0.223416810770263707386362739271135069429874420166015625	0.4374856476268427218911938325618393719196319580078125	1.5095283155952404	-2.3585646709596815	FADS2;CPT1A
Cytosolic DNA-sensing pathway_Homo sapiens_hsa04623	1/64	0.54913369204054995886821188832982443273067474365234375	0.65756136371734641432595935839344747364521026611328125	0.5612377620341375550339080291450954973697662353515625	0.67205540931476337451755398433306254446506500244140625	3.974781955601312	-2.3825373592552084	IRF7
RIG-I-like receptor signaling pathway_Homo sapiens_hsa04622	2/70	0.2141483537601909237224617754691280424594879150390625	0.410815209254243807190931647710385732352733612060546875	0.2280510290820776109210754611922311596572399139404296875	0.4374856476268427218911938325618393719196319580078125	1.551277932214147	-2.3906531102999806	IRF7;TNF
Synaptic vesicle cycle_Homo sapiens_hsa04721	1/63	0.543477827251325873447740377741865813732147216796875	0.65756136371734641432595935839344747364521026611328125	0.55561584449218359704758540829061530530452728271484375	0.67205540931476337451755398433306254446506500244140625	4.173042491216343	-2.5445809695496435	ATP6V1G2
Regulation of lipolysis in adipocytes_Homo sapiens_hsa04923	1/56	0.50185832662116991453871150952181778848171234130859375	0.62071950924197327736919760354794561862945556640625	0.51421769275700623946789846741012297570705413818359375	0.63786272421906498042432076545082964003086090087890625	3.9713162338145276	-2.7379740063609828	INS
Aminoacyl-tRNA biosynthesis_Homo sapiens_hsa00970	2/66	0.1961055626908747850922765110226464457809925079345703125	0.3964284493105856288508448415086604654788970947265625	0.2095659404353442389901118758643860928714275360107421875	0.423638675288652899464381107463850639760494232177734375	1.6957908075708006	-2.762616500723668	LARS2;VARS
NOD-like receptor signaling pathway_Homo sapiens_hsa04621	2/57	0.1563761953326319176227343632490374147891998291015625	0.349984818125414320899579934120993129909038543701171875	0.1687145696579610554266537292278371751308441162109375	0.377599274948769991766539533273316919803619384765625	1.4902335120163404	-2.765114372020627	TRIP6;TNF
Vibrio cholerae infection_Homo sapiens_hsa05110	2/51	0.1308797917212480843573985112016089260578155517578125	0.31888479577727879554771561743109486997127532958984375	0.1423671002795112994210313672738266177475452423095703125	0.347597595487637966993332838683272711932659149169921875	1.4684310103563711	-2.9860192135456	ATP6V1G2;PLCG1
Amyotrophic lateral sclerosis (ALS)_Homo sapiens_hsa05014	2/51	0.1308797917212480843573985112016089260578155517578125	0.31888479577727879554771561743109486997127532958984375	0.1423671002795112994210313672738266177475452423095703125	0.347597595487637966993332838683272711932659149169921875	1.497524153056249	-3.0451794209176692	RAC1;TNF
Pathogenic Escherichia coli infection_Homo sapiens_hsa05130	1/55	0.495611956781346119083053736176225356757640838623046875	0.6206777103674430140500817287829704582691192626953125	0.50800046162256506931953481398522853851318359375	0.63669391190028157279101606036419980227947235107421875	4.406944183217616	-3.0935073688155543	CDH1
Basal cell carcinoma_Homo sapiens_hsa05217	1/55	0.495611956781346119083053736176225356757640838623046875	0.6206777103674430140500817287829704582691192626953125	0.50800046162256506931953481398522853851318359375	0.63669391190028157279101606036419980227947235107421875	4.532154642864919	-3.1814003539472395	BMP2
Autoimmune thyroid disease_Homo sapiens_hsa05320	2/53	0.13926906256655702254221296243485994637012481689453125	0.32728229703140898632085509234457276761531829833984375	0.1510495692253719657305310875017312355339527130126953125	0.3549664876796241319567570826620794832706451416015625	1.6514360655446787	-3.2555543839773167	HLA-B;HLA-C
Type II diabetes mellitus_Homo sapiens_hsa04930	2/48	0.1185320430842062844334350302233360707759857177734375	0.30113546080852404696059920752304606139659881591796875	0.1295612504079855786809361006817198358476161956787109375	0.329155609144612004701713203758117742836475372314453125	1.5452837193110827	-3.2954287133367983	TNF;INS
Arginine and proline metabolism_Homo sapiens_hsa00330	1/50	0.46319045957959870118969547547749243676662445068359375	0.59237963538071125579875797484419308602809906005859375	0.47571446726643851210525326678180135786533355712890625	0.60839673364687374412795861644553951919078826904296875	4.724585588745369	-3.6361211493973036	GOT1
Malaria_Homo sapiens_hsa05144	1/49	0.456461269746814057857164925735560245811939239501953125	0.59237963538071125579875797484419308602809906005859375	0.469010241341593248076691224923706613481044769287109375	0.60839673364687374412795861644553951919078826904296875	4.6974557308836244	-3.683986347456123	TNF
Mineral absorption_Homo sapiens_hsa04978	1/51	0.469836672965031620918807675479911267757415771484375	0.596819557550175350257859463454224169254302978515625	0.482334985481738531820639082070556469261646270751953125	0.6126957923686948692676423888769932091236114501953125	4.883641806862329	-3.6889572393189374	TRPV6
Ovarian steroidogenesis_Homo sapiens_hsa04913	1/50	0.46319045957959870118969547547749243676662445068359375	0.59237963538071125579875797484419308602809906005859375	0.47571446726643851210525326678180135786533355712890625	0.60839673364687374412795861644553951919078826904296875	4.838338335850269	-3.7236671916439437	INS
Hedgehog signaling pathway_Homo sapiens_hsa04340	1/50	0.46319045957959870118969547547749243676662445068359375	0.59237963538071125579875797484419308602809906005859375	0.47571446726643851210525326678180135786533355712890625	0.60839673364687374412795861644553951919078826904296875	4.8553829563367294	-3.7367850204714936	BMP2
Thyroid cancer_Homo sapiens_hsa05216	2/29	0.049570046731088980573876057178495102562010288238525390625	0.17921478433547555209059964909101836383342742919921875	0.057149525426684506801411345122687635011970996856689453125	0.2066175150041670571798846367528312839567661285400390625	1.2827423536586513	-3.8538307520170187	CDH1;HRAS
Endocrine and other factor-regulated calcium reabsorption_Homo sapiens_hsa04961	1/47	0.442749821170441648643389953576843254268169403076171875	0.586175819577767764911868653143756091594696044921875	0.45534646868193251467715754188247956335544586181640625	0.60285307121269937624674639664590358734130859375	4.914987560984983	-4.004488111906655	TRPV5
Cysteine and methionine metabolism_Homo sapiens_hsa00270	1/45	0.428693919525602928910501532300258986651897430419921875	0.5715918927008039052140020430670119822025299072265625	0.44133514192056544356290714858914725482463836669921875	0.5884468558940871840690078897750936448574066162109375	5.4915774964317565	-4.651432527143391	GOT1
Fatty acid degradation_Homo sapiens_hsa00071	1/44	0.4215341142685691266933645238168537616729736328125	0.566060096303507176429548053420148789882659912109375	0.434196423708951062536698373151011765003204345703125	0.58306376898059142366292917358805425465106964111328125	5.60204866065279	-4.839355333625519	CPT1A
Aldosterone-regulated sodium reabsorption_Homo sapiens_hsa04960	1/39	0.384372246024160091337762423790991306304931640625	0.53527394261142291487232114377547986805438995361328125	0.39712737162264744039674724263022653758525848388671875	0.553036636037464557347220761585049331188201904296875	5.107794895602225	-4.883786447980032	INS
Prion diseases_Homo sapiens_hsa05020	2/35	0.069260330703006189878578879870474338531494140625	0.2003221872640794376518869057690608315169811248779296875	0.07803659145267742569540558861262979917228221893310546875	0.225705833740051653446556656490429304540157318115234375	1.8503560653192412	-4.94023413837641	C6;HSPA1A
Biosynthesis of unsaturated fatty acids_Homo sapiens_hsa01040	2/23	0.032409564717631976493716905451947241090238094329833984375	0.15232495417287028605102250367053784430027008056640625	0.0386850601363077917227428770274855196475982666015625	0.1777180607946012569353655408121994696557521820068359375	1.4866257028261505	-5.098088038688828	FADS2;FADS1
Pyruvate metabolism_Homo sapiens_hsa00620	1/40	0.39199010359622399324308616996859200298786163330078125	0.5418638685121568432379035584744997322559356689453125	0.404728400647083652597046921073342673480510711669921875	0.5594774950121450540763134995358996093273162841796875	6.212852602134694	-5.8184525517734675	PC
African trypanosomiasis_Homo sapiens_hsa05143	1/35	0.35293838885031580954176888553774915635585784912109375	0.506507000792819628287588784587569534778594970703125	0.36575167481875248132183742200140841305255889892578125	0.52661526667487645880783020402304828166961669921875	5.654271707092319	-5.888707837752472	TNF
Regulation of autophagy_Homo sapiens_hsa04140	1/39	0.384372246024160091337762423790991306304931640625	0.53527394261142291487232114377547986805438995361328125	0.39712737162264744039674724263022653758525848388671875	0.553036636037464557347220761585049331188201904296875	6.291485397948118	-6.015564789145777	INS
Asthma_Homo sapiens_hsa05310	1/31	0.3199063508738160255262528153252787888050079345703125	0.497044578217168686595783810844295658171176910400390625	0.33276235895194317127021577107370831072330474853515625	0.51701920233855636066522265537059865891933441162109375	5.567164077539082	-6.345047098692129	TNF
Circadian rhythm_Homo sapiens_hsa04710	2/30	0.052688877871997170931894771683801081962883472442626953125	0.1834353525913975657690713205738575197756290435791015625	0.060475096929824188884960989298633649013936519622802734375	0.209258253085275958138566920752055011689662933349609375	2.1972086146226824	-6.46715593527711	RORC;NR1D1
Alanine, aspartate and glutamate metabolism_Homo sapiens_hsa00250	1/35	0.35293838885031580954176888553774915635585784912109375	0.506507000792819628287588784587569534778594970703125	0.36575167481875248132183742200140841305255889892578125	0.52661526667487645880783020402304828166961669921875	6.284203367403524	-6.544757581642584	GOT1
Other types of O-glycan biosynthesis_Homo sapiens_hsa00514	1/31	0.3199063508738160255262528153252787888050079345703125	0.497044578217168686595783810844295658171176910400390625	0.33276235895194317127021577107370831072330474853515625	0.51701920233855636066522265537059865891933441162109375	5.7493966682332625	-6.55274249885759	CHST10
Collecting duct acid secretion_Homo sapiens_hsa04966	2/27	0.043545045648008408323281770435642101801931858062744140625	0.1670707873841955348748200549380271695554256439208984375	0.050702085194353825603474916761115309782326221466064453125	0.1945304493171126358763700636700377799570560455322265625	2.112669271404039	-6.621019605045377	ATP6V1G2;SLC12A7
DNA replication_Homo sapiens_hsa03030	1/36	0.36094360887961574047011481525260023772716522216796875	0.51407120052551336097934608915238641202449798583984375	0.373743760468581542877331003182916902005672454833984375	0.53230171945525250887243373654200695455074310302734375	6.628705242370614	-6.754872974985225	FEN1
Tyrosine metabolism_Homo sapiens_hsa00350	1/35	0.35293838885031580954176888553774915635585784912109375	0.506507000792819628287588784587569534778594970703125	0.36575167481875248132183742200140841305255889892578125	0.52661526667487645880783020402304828166961669921875	6.527911635634211	-6.798570426797336	GOT1
Base excision repair_Homo sapiens_hsa03410	1/33	0.336627105989447172884609926768462173640727996826171875	0.50628716740812851337949496155488304793834686279296875	0.34946374986518147220948549147578887641429901123046875	0.52559347979723292088038988367770798504352569580078125	6.253318803699494	-6.8084851433476965	FEN1
Citrate cycle (TCA cycle)_Homo sapiens_hsa00020	1/30	0.311389232210934563394033602889976464211940765380859375	0.4919426525685353102090857646544463932514190673828125	0.32425338200698050616921364053268916904926300048828125	0.51701920233855636066522265537059865891933441162109375	6.4456647967601715	-7.520231880498243	PC
Glycosphingolipid biosynthesis - lacto and neolacto series_Homo sapiens_hsa00601	1/26	0.276245216766144607856148240898619405925273895263671875	0.463697328143171272341049871101859025657176971435546875	0.2891312574966666826270511592156253755092620849609375	0.48532746794083336805414319314877502620220184326171875	6.468263556274766	-8.321203350988393	FUT6
alpha-Linolenic acid metabolism_Homo sapiens_hsa00592	1/25	0.267183607297870884256241197363124229013919830322265625	0.45963824322425417268078717825119383633136749267578125	0.28007236316014083588044059069943614304065704345703125	0.4830605896707016455593475257046520709991455078125	6.5888230834298644	-8.696055139324717	FADS2
Maturity onset diabetes of the young_Homo sapiens_hsa04950	1/26	0.276245216766144607856148240898619405925273895263671875	0.463697328143171272341049871101859025657176971435546875	0.2891312574966666826270511592156253755092620849609375	0.48532746794083336805414319314877502620220184326171875	7.401781399019695	-9.522142634564887	INS
2-Oxocarboxylic acid metabolism_Homo sapiens_hsa01210	1/17	0.1905030651600263247313904457769240252673625946044921875	0.393566771978955454169835093125584535300731658935546875	0.2033709880511787859713734860633849166333675384521484375	0.420151052237600131089578781029558740556240081787109375	7.03741658662511	-11.66864891692203	GOT1
Phenylalanine metabolism_Homo sapiens_hsa00360	1/17	0.1905030651600263247313904457769240252673625946044921875	0.393566771978955454169835093125584535300731658935546875	0.2033709880511787859713734860633849166333675384521484375	0.420151052237600131089578781029558740556240081787109375	7.73449865329851	-12.82447162574864	GOT1
Arginine biosynthesis_Homo sapiens_hsa00220	1/20	0.2201524054553980480619657100760377943515777587890625	0.41806719419812965465865772785036824643611907958984375	0.2330372849600144957715741611536941491067409515380859375	0.442535450227098225983723978060879744589328765869140625	8.648298946611703	-13.088640222365408	GOT1
