Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261	1/148	0.75779326108416167340209312897059135138988494873046875	0.83580139090164895510071119133499450981616973876953125	0.84057355947443379573513766445103101432323455810546875	0.92673966688555486914680159316048957407474517822265625	1.5133596964993263	-0.4197222504200579	ADCY5
Tight junction_Homo sapiens_hsa04530	1/139	0.7359015299603164361741391985560767352581024169921875	0.8321743772946057493555827022646553814411163330078125	0.8216742596408048715517224991344846785068511962890625	0.92673966688555486914680159316048957407474517822265625	1.3743615479416886	-0.42146028298167815	CSNK2B
Insulin signaling pathway_Homo sapiens_hsa04910	1/139	0.7359015299603164361741391985560767352581024169921875	0.8321743772946057493555827022646553814411163330078125	0.8216742596408048715517224991344846785068511962890625	0.92673966688555486914680159316048957407474517822265625	1.3755802274667792	-0.4218340019774387	FLOT1
Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550	1/142	0.74340911038318113757128458018996752798557281494140625	0.8321743772946057493555827022646553814411163330078125	0.82820790272790478780962075688876211643218994140625	0.92673966688555486914680159316048957407474517822265625	1.463806354999223	-0.43403141623600755	POU5F1
Wnt signaling pathway_Homo sapiens_hsa04310	1/142	0.74340911038318113757128458018996752798557281494140625	0.8321743772946057493555827022646553814411163330078125	0.82820790272790478780962075688876211643218994140625	0.92673966688555486914680159316048957407474517822265625	1.4979477298587445	-0.4441546331710306	CSNK2B
Osteoclast differentiation_Homo sapiens_hsa04380	1/132	0.71752326548669109751443784261937253177165985107421875	0.8321743772946057493555827022646553814411163330078125	0.80545860686148051943433756605372764170169830322265625	0.92673966688555486914680159316048957407474517822265625	1.371109760718168	-0.4551397563350378	TNF
Hepatitis C_Homo sapiens_hsa05160	1/133	0.72022462344410087542456722076167352497577667236328125	0.8321743772946057493555827022646553814411163330078125	0.80786138724467659866235180743387900292873382568359375	0.92673966688555486914680159316048957407474517822265625	1.3948657225024255	-0.4577839645572633	TNF
Oxidative phosphorylation_Homo sapiens_hsa00190	1/133	0.72022462344410087542456722076167352497577667236328125	0.8321743772946057493555827022646553814411163330078125	0.80786138724467659866235180743387900292873382568359375	0.92673966688555486914680159316048957407474517822265625	1.4609366797546026	-0.4794679333185951	ATP6V1G2
Platelet activation_Homo sapiens_hsa04611	1/122	0.6890410716742938479484337221947498619556427001953125	0.8321743772946057493555827022646553814411163330078125	0.7797363285299259150207262791809625923633575439453125	0.92673966688555486914680159316048957407474517822265625	1.303066697714377	-0.48533292399826716	ADCY5
Dopaminergic synapse_Homo sapiens_hsa04728	1/129	0.70926253246712189781675306221586652100086212158203125	0.8321743772946057493555827022646553814411163330078125	0.79807064607490385554910972132347524166107177734375	0.92673966688555486914680159316048957407474517822265625	1.4167690064516232	-0.48670199858608154	ADCY5
Sphingolipid signaling pathway_Homo sapiens_hsa04071	1/120	0.68301072427958142707637989587965421378612518310546875	0.8321743772946057493555827022646553814411163330078125	0.77420220021016661338109088319470174610614776611328125	0.92673966688555486914680159316048957407474517822265625	1.3039097245229696	-0.4971086949722911	TNF
Oocyte meiosis_Homo sapiens_hsa04114	1/123	0.692013312178894057780098592047579586505889892578125	0.8321743772946057493555827022646553814411163330078125	0.78245290328541872160172943040379323065280914306640625	0.92673966688555486914680159316048957407474517822265625	1.3749648839650004	-0.506193440686735	ADCY5
Insulin resistance_Homo sapiens_hsa04931	1/109	0.64770379475989303674765551477321423590183258056640625	0.8321743772946057493555827022646553814411163330078125	0.74121639381699033766182083127205260097980499267578125	0.92673966688555486914680159316048957407474517822265625	1.1868468492854003	-0.5154734527695299	TNF
Thyroid hormone signaling pathway_Homo sapiens_hsa04919	1/118	0.67686405926185944093020907530444674193859100341796875	0.8321743772946057493555827022646553814411163330078125	0.76853068370885002646986094987369142472743988037109375	0.92673966688555486914680159316048957407474517822265625	1.3317007995647767	-0.5197426134566567	NOTCH4
Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914	1/98	0.60848727393754253878199733662768267095088958740234375	0.82945736125205471456212080738623626530170440673828125	0.70347584668612717084812402390525676310062408447265625	0.92673966688555486914680159316048957407474517822265625	1.053435471854574	-0.5233249158645005	ADCY5
Cholinergic synapse_Homo sapiens_hsa04725	1/111	0.65440212627276128642961339210160076618194580078125	0.8321743772946057493555827022646553814411163330078125	0.74754905282989236869894966730498708784580230712890625	0.92673966688555486914680159316048957407474517822265625	1.2510920782889272	-0.530504633130808	ADCY5
Glutamatergic synapse_Homo sapiens_hsa04724	1/114	0.66421280758645917519089607594651170074939727783203125	0.8321743772946057493555827022646553814411163330078125	0.7567619259129891862158956428174860775470733642578125	0.92673966688555486914680159316048957407474517822265625	1.29895685775085	-0.5314716892948297	ADCY5
Vascular smooth muscle contraction_Homo sapiens_hsa04270	1/120	0.68301072427958142707637989587965421378612518310546875	0.8321743772946057493555827022646553814411163330078125	0.77420220021016661338109088319470174610614776611328125	0.92673966688555486914680159316048957407474517822265625	1.4125179367463092	-0.5385150021929617	ADCY5
Toll-like receptor signaling pathway_Homo sapiens_hsa04620	1/106	0.637413407427265266136373611516319215297698974609375	0.831408792296433052371185112860985100269317626953125	0.731421907642880508859661858878098428249359130859375	0.92673966688555486914680159316048957407474517822265625	1.19744162112087	-0.5392520789277957	TNF
Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750	1/98	0.60848727393754253878199733662768267095088958740234375	0.82945736125205471456212080738623626530170440673828125	0.70347584668612717084812402390525676310062408447265625	0.92673966688555486914680159316048957407474517822265625	1.0871026014379561	-0.5400500482787381	ADCY5
Melanogenesis_Homo sapiens_hsa04916	1/100	0.6159271482351351689743523820652626454830169677734375	0.82945736125205471456212080738623626530170440673828125	0.71072071182663287824965436811908148229122161865234375	0.92673966688555486914680159316048957407474517822265625	1.1395824116293145	-0.552271936228479	ADCY5
Circadian entrainment_Homo sapiens_hsa04713	1/95	0.59705783485677788036127822124399244785308837890625	0.82945736125205471456212080738623626530170440673828125	0.69227102900639125859783007399528287351131439208984375	0.92673966688555486914680159316048957407474517822265625	1.0822120060110367	-0.5581414208761882	ADCY5
Chagas disease (American trypanosomiasis)_Homo sapiens_hsa05142	1/104	0.63038759455156156974453551811166107654571533203125	0.82945736125205471456212080738623626530170440673828125	0.7246896129066688896358527927077375352382659912109375	0.92673966688555486914680159316048957407474517822265625	1.2127316134887292	-0.5595791296254835	TNF
Serotonergic synapse_Homo sapiens_hsa04726	1/112	0.65770362937774573541815925636910833418369293212890625	0.8321743772946057493555827022646553814411163330078125	0.75065769851003183443793886908679269254207611083984375	0.92673966688555486914680159316048957407474517822265625	1.340669457521463	-0.5617416562168067	ADCY5
Choline metabolism in cancer_Homo sapiens_hsa05231	1/101	0.61959417541278172247842803699313662946224212646484375	0.82945736125205471456212080738623626530170440673828125	0.71427725489797067037756050922325812280178070068359375	0.92673966688555486914680159316048957407474517822265625	1.1751995709172216	-0.5625569536930286	SLC44A4
Amoebiasis_Homo sapiens_hsa05146	1/100	0.6159271482351351689743523820652626454830169677734375	0.82945736125205471456212080738623626530170440673828125	0.71072071182663287824965436811908148229122161865234375	0.92673966688555486914680159316048957407474517822265625	1.1636279294158487	-0.5639250334771448	TNF
T cell receptor signaling pathway_Homo sapiens_hsa04660	1/104	0.63038759455156156974453551811166107654571533203125	0.82945736125205471456212080738623626530170440673828125	0.7246896129066688896358527927077375352382659912109375	0.92673966688555486914680159316048957407474517822265625	1.245218851879547	-0.5745694047865082	TNF
GnRH signaling pathway_Homo sapiens_hsa04912	1/91	0.58130071875047295559824078736710362136363983154296875	0.82945736125205471456212080738623626530170440673828125	0.67667794530508162953452711008139885962009429931640625	0.92673966688555486914680159316048957407474517822265625	1.0658253023266333	-0.578196443069677	ADCY5
Glycerophospholipid metabolism_Homo sapiens_hsa00564	1/95	0.59705783485677788036127822124399244785308837890625	0.82945736125205471456212080738623626530170440673828125	0.69227102900639125859783007399528287351131439208984375	0.92673966688555486914680159316048957407474517822265625	1.1300673980541243	-0.5828224227160842	AGPAT1
Pancreatic secretion_Homo sapiens_hsa04972	1/96	0.6009040549552231436081228821421973407268524169921875	0.82945736125205471456212080738623626530170440673828125	0.69605169921087328699371710172272287309169769287109375	0.92673966688555486914680159316048957407474517822265625	1.166936319173841	-0.5943440055314371	ADCY5
Retrograde endocannabinoid signaling_Homo sapiens_hsa04723	1/101	0.61959417541278172247842803699313662946224212646484375	0.82945736125205471456212080738623626530170440673828125	0.71427725489797067037756050922325812280178070068359375	0.92673966688555486914680159316048957407474517822265625	1.2634256241400477	-0.6047899334912216	ADCY5
Taste transduction_Homo sapiens_hsa04742	1/83	0.547924337289523943894664625986479222774505615234375	0.82945736125205471456212080738623626530170440673828125	0.643111757348884705010050311102531850337982177734375	0.92673966688555486914680159316048957407474517822265625	1.0142665467397727	-0.6102010845529278	GABBR1
TGF-beta signaling pathway_Homo sapiens_hsa04350	1/84	0.5522369534335627161425463782506994903087615966796875	0.82945736125205471456212080738623626530170440673828125	0.6474888806907757032860217805136926472187042236328125	0.92673966688555486914680159316048957407474517822265625	1.0647366343668574	-0.6322172545980411	TNF
Salivary secretion_Homo sapiens_hsa04970	1/89	0.57319381524990309362266316384193487465381622314453125	0.82945736125205471456212080738623626530170440673828125	0.66859109209577749499686660783481784164905548095703125	0.92673966688555486914680159316048957407474517822265625	1.1522351629280256	-0.6412550171860876	ADCY5
Ribosome biogenesis in eukaryotes_Homo sapiens_hsa03008	1/89	0.57319381524990309362266316384193487465381622314453125	0.82945736125205471456212080738623626530170440673828125	0.66859109209577749499686660783481784164905548095703125	0.92673966688555486914680159316048957407474517822265625	1.1710820585740527	-0.6517439058958243	CSNK2B
Insulin secretion_Homo sapiens_hsa04911	1/85	0.5565086434996830977439685739227570593357086181640625	0.82945736125205471456212080738623626530170440673828125	0.65181293664033945756131060988991521298885345458984375	0.92673966688555486914680159316048957407474517822265625	1.1393109714962537	-0.6677189164903542	ADCY5
ECM-receptor interaction_Homo sapiens_hsa04512	1/82	0.54357040503297937572568798714200966060161590576171875	0.82945736125205471456212080738623626530170440673828125	0.6386809230956591587613502269960008561611175537109375	0.92673966688555486914680159316048957407474517822265625	1.1433894271984844	-0.6970056678343228	TNXB
Hypertrophic cardiomyopathy (HCM)_Homo sapiens_hsa05410	1/83	0.547924337289523943894664625986479222774505615234375	0.82945736125205471456212080738623626530170440673828125	0.643111757348884705010050311102531850337982177734375	0.92673966688555486914680159316048957407474517822265625	1.25987946326805	-0.7579662539036379	TNF
Fc epsilon RI signaling pathway_Homo sapiens_hsa04664	1/68	0.4780497371792280514313233652501367032527923583984375	0.80353528059630219271269879754981957376003265380859375	0.57063029995609715339099921038723550736904144287109375	0.92673966688555486914680159316048957407474517822265625	1.0714512514073538	-0.7907744164866943	TNF
Gastric acid secretion_Homo sapiens_hsa04971	1/74	0.50720352910117860734118266918812878429889678955078125	0.80936733367209345857418156811036169528961181640625	0.60122084709234246968634352015214972198009490966796875	0.92673966688555486914680159316048957407474517822265625	1.177942196026713	-0.7996377174403574	ADCY5
Adherens junction_Homo sapiens_hsa04520	1/74	0.50720352910117860734118266918812878429889678955078125	0.80936733367209345857418156811036169528961181640625	0.60122084709234246968634352015214972198009490966796875	0.92673966688555486914680159316048957407474517822265625	1.222776072536937	-0.8300728769902623	CSNK2B
Adipocytokine signaling pathway_Homo sapiens_hsa04920	1/70	0.487953444466164565351817827831837348639965057373046875	0.80353528059630219271269879754981957376003265380859375	0.581076416799720885109081791597418487071990966796875	0.92673966688555486914680159316048957407474517822265625	1.174034857976143	-0.8424114286269669	TNF
Amphetamine addiction_Homo sapiens_hsa05031	1/67	0.473026663170580008443977249044110067188739776611328125	0.80353528059630219271269879754981957376003265380859375	0.56531111323327032369689959523384459316730499267578125	0.92673966688555486914680159316048957407474517822265625	1.163655793738259	-0.8711168252849866	ADCY5
Bile secretion_Homo sapiens_hsa04976	1/71	0.492834972099065404815831925589009188115596771240234375	0.80353528059630219271269879754981957376003265380859375	0.586204876324776247287218211567960679531097412109375	0.92673966688555486914680159316048957407474517822265625	1.2982029415736958	-0.9185836098975567	ADCY5
Epithelial cell signaling in Helicobacter pylori infection_Homo sapiens_hsa05120	1/68	0.4780497371792280514313233652501367032527923583984375	0.80353528059630219271269879754981957376003265380859375	0.57063029995609715339099921038723550736904144287109375	0.92673966688555486914680159316048957407474517822265625	1.270081361197005	-0.9373714818774768	ATP6V1G2
RIG-I-like receptor signaling pathway_Homo sapiens_hsa04622	1/70	0.487953444466164565351817827831837348639965057373046875	0.80353528059630219271269879754981957376003265380859375	0.581076416799720885109081791597418487071990966796875	0.92673966688555486914680159316048957407474517822265625	1.3142575963591892	-0.9430261902456102	TNF
mTOR signaling pathway_Homo sapiens_hsa04150	1/60	0.436492862828210037573484214590280316770076751708984375	0.78884252318351200106150145074934698641300201416015625	0.5262086561875001233801185662741772830486297607421875	0.92673966688555486914680159316048957407474517822265625	1.1519543018874516	-0.9549508264963759	TNF
Regulation of lipolysis in adipocytes_Homo sapiens_hsa04923	1/56	0.414496437188924315986326973870745860040187835693359375	0.7870185516245398194001836600364185869693756103515625	0.50232405993352780004812530023627914488315582275390625	0.92673966688555486914680159316048957407474517822265625	1.1093330164533477	-0.9769794925342298	ADCY5
Renin secretion_Homo sapiens_hsa04924	1/64	0.457667104444838435117759445347473956644535064697265625	0.79825657752006706768810317953466437757015228271484375	0.54895967033863557471562444334267638623714447021484375	0.92673966688555486914680159316048957407474517822265625	1.270748429079936	-0.9932337528326958	ADCY5
NOD-like receptor signaling pathway_Homo sapiens_hsa04621	1/57	0.420074339150853237612182056182064116001129150390625	0.7876393859078498760339925865991972386837005615234375	0.5084044876686462099968366601387970149517059326171875	0.92673966688555486914680159316048957407474517822265625	1.331244187777757	-1.1546194819713986	TNF
Glycerolipid metabolism_Homo sapiens_hsa00561	1/59	0.43107205597927500395627475882065482437610626220703125	0.7885464438645275464523365371860563755035400390625	0.52034591437111299416784504501265473663806915283203125	0.92673966688555486914680159316048957407474517822265625	1.3813543930892145	-1.1623821217786805	AGPAT1
Synaptic vesicle cycle_Homo sapiens_hsa04721	1/63	0.452448932057570363252096967698889784514904022216796875	0.79825657752006706768810317953466437757015228271484375	0.54337523779916685473523330074385739862918853759765625	0.92673966688555486914680159316048957407474517822265625	1.5001238379663966	-1.1897187827749318	ATP6V1G2
Pathogenic Escherichia coli infection_Homo sapiens_hsa05130	1/55	0.408865170312988579492952112559578381478786468505859375	0.786279173678824161441980322706513106822967529296875	0.49616931002679454110193546512164175510406494140625	0.92673966688555486914680159316048957407474517822265625	1.3757047312978967	-1.2303888124728786	TUBB
Steroid hormone biosynthesis_Homo sapiens_hsa00140	1/58	0.425599379302200819807922016480006277561187744140625	0.78814699870777926715703642912558279931545257568359375	0.5144114802884036663499500718899071216583251953125	0.92673966688555486914680159316048957407474517822265625	1.4579460561387778	-1.2454603315599262	CYP21A2
Lysine degradation_Homo sapiens_hsa00310	1/52	0.391646078002879816093440012991777621209621429443359375	0.7729856802688417349855853899498470127582550048828125	0.477250097262311434587189751255209557712078094482421875	0.92673966688555486914680159316048957407474517822265625	1.3895089997631045	-1.3025211638579017	EHMT2
Notch signaling pathway_Homo sapiens_hsa04330	1/48	0.36790881652616447272663435796857811510562896728515625	0.7715924500800743768280653966940008103847503662109375	0.45092827293958592793643447294016368687152862548828125	0.92673966688555486914680159316048957407474517822265625	1.3070860089705256	-1.3069816416752214	NOTCH4
Ovarian steroidogenesis_Homo sapiens_hsa04913	1/50	0.37989041951734014990194054917083121836185455322265625	0.7715924500800743768280653966940008103847503662109375	0.46424893316144266730560730138677172362804412841796875	0.92673966688555486914680159316048957407474517822265625	1.3547607965278483	-1.3112356344182956	ADCY5
Vibrio cholerae infection_Homo sapiens_hsa05110	1/51	0.38579622504003718841403269834700040519237518310546875	0.7715924500800743768280653966940008103847503662109375	0.4707889745827313898729471475235186517238616943359375	0.92673966688555486914680159316048957407474517822265625	1.377833724370374	-1.3123121688989015	ATP6V1G2
Fatty acid metabolism_Homo sapiens_hsa01212	1/48	0.36790881652616447272663435796857811510562896728515625	0.7715924500800743768280653966940008103847503662109375	0.45092827293958592793643447294016368687152862548828125	0.92673966688555486914680159316048957407474517822265625	1.3148166062412225	-1.3147116216785597	PPT2
Malaria_Homo sapiens_hsa05144	1/49	0.373928129122190588962126867045299150049686431884765625	0.7715924500800743768280653966940008103847503662109375	0.457629020553740384347207736936979927122592926025390625	0.92673966688555486914680159316048957407474517822265625	1.3439124915828746	-1.3219955207018517	TNF
Cocaine addiction_Homo sapiens_hsa05030	1/49	0.373928129122190588962126867045299150049686431884765625	0.7715924500800743768280653966940008103847503662109375	0.457629020553740384347207736936979927122592926025390625	0.92673966688555486914680159316048957407474517822265625	1.3566066116362576	-1.334482620832946	ADCY5
Amyotrophic lateral sclerosis (ALS)_Homo sapiens_hsa05014	1/51	0.38579622504003718841403269834700040519237518310546875	0.7715924500800743768280653966940008103847503662109375	0.4707889745827313898729471475235186517238616943359375	0.92673966688555486914680159316048957407474517822265625	1.4078631343550714	-1.3409135592196244	TNF
Nucleotide excision repair_Homo sapiens_hsa03420	1/47	0.3618319392677358248278096652938984334468841552734375	0.7715924500800743768280653966940008103847503662109375	0.4441457149713954333236642924020998179912567138671875	0.92673966688555486914680159316048957407474517822265625	1.3256149621636226	-1.3475876016647188	GTF2H4
Type II diabetes mellitus_Homo sapiens_hsa04930	1/48	0.36790881652616447272663435796857811510562896728515625	0.7715924500800743768280653966940008103847503662109375	0.45092827293958592793643447294016368687152862548828125	0.92673966688555486914680159316048957407474517822265625	1.3507366801046072	-1.3506288274208487	TNF
Sphingolipid metabolism_Homo sapiens_hsa00600	1/47	0.3618319392677358248278096652938984334468841552734375	0.7715924500800743768280653966940008103847503662109375	0.4441457149713954333236642924020998179912567138671875	0.92673966688555486914680159316048957407474517822265625	1.42959136763446	-1.4532874608828656	NEU1
Proteasome_Homo sapiens_hsa03050	1/44	0.34325041805599953992356176968314684927463531494140625	0.7715924500800743768280653966940008103847503662109375	0.4232972507284789021042570311692543327808380126953125	0.92673966688555486914680159316048957407474517822265625	1.5738107043065777	-1.6828679428725477	PSMB9
Fat digestion and absorption_Homo sapiens_hsa04975	1/41	0.324130789060819879399133469632943160831928253173828125	0.7650649974519236895531548725557513535022735595703125	0.40167625031045350869618459910270757973194122314453125	0.92673966688555486914680159316048957407474517822265625	1.5546373916232294	-1.751467194099809	AGPAT1
African trypanosomiasis_Homo sapiens_hsa05143	1/35	0.284214770184619769377576403712737374007701873779296875	0.68761637947891873778871740796603262424468994140625	0.35600251024469253824378256467753089964389801025390625	0.9206961471845496181032331151072867214679718017578125	1.6432501083597697	-2.067249871339099	TNF
Prion diseases_Homo sapiens_hsa05020	1/35	0.284214770184619769377576403712737374007701873779296875	0.68761637947891873778871740796603262424468994140625	0.35600251024469253824378256467753089964389801025390625	0.9206961471845496181032331151072867214679718017578125	1.6767454761033822	-2.1093878844791405	HSPA1A
Dorso-ventral axis formation_Homo sapiens_hsa04320	1/27	0.22732334784089147650121276456047780811786651611328125	0.61997276683879487535477892379276454448699951171875	0.289704681794853369236619755611172877252101898193359375	0.87636689763691355548047567936009727418422698974609375	1.6650097776759354	-2.4665152401212267	NOTCH4
Fatty acid elongation_Homo sapiens_hsa00062	1/25	0.212411320696521688233815439161844551563262939453125	0.61997276683879487535477892379276454448699951171875	0.2721027563642406388311201226315461099147796630859375	0.8684130522262998308491432908340357244014739990234375	1.9112810667700548	-2.961015289844664	PPT2
RNA polymerase_Homo sapiens_hsa03020	1/32	0.263386039048177644783521600402309559285640716552734375	0.669625523003841482960751818609423935413360595703125	0.33189011306836790904384315581410191953182220458984375	0.9051548538228215701195722431293688714504241943359375	2.257779371622368	-3.012181339369419	ZNRD1
Collecting duct acid secretion_Homo sapiens_hsa04966	1/27	0.22732334784089147650121276456047780811786651611328125	0.61997276683879487535477892379276454448699951171875	0.289704681794853369236619755611172877252101898193359375	0.87636689763691355548047567936009727418422698974609375	2.524697607866278	-3.7400411757292362	ATP6V1G2
Other glycan degradation_Homo sapiens_hsa00511	1/18	0.15792891663655428402535108034498989582061767578125	0.556329198244729372646588672068901360034942626953125	0.207032857864737740438698665457195602357387542724609375	0.7394030638026347634905732775223441421985626220703125	2.8284970520635473	-5.220303128454083	NEU1
