Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Type II diabetes mellitus_Homo sapiens_hsa04930	1/48	0.293378304560699854075522807761444710195064544677734375	0.62856577031079485795572736606118269264698028564453125	0.30950182563705863625358460922143422067165374755859375	0.66470209058978724225852374729583971202373504638671875	0.3780014840722306	-0.46354033233667136	INS
Ovarian steroidogenesis_Homo sapiens_hsa04913	1/50	0.30354158261447150568557162841898389160633087158203125	0.62856577031079485795572736606118269264698028564453125	0.319898382725407992577260074540390633046627044677734375	0.66470209058978724225852374729583971202373504638671875	0.4132533534677348	-0.49269580101528676	INS
Glycine, serine and threonine metabolism_Homo sapiens_hsa00260	1/40	0.25123119479335331849512158441939391195774078369140625	0.62856577031079485795572736606118269264698028564453125	0.2663336523451753645730377684230916202068328857421875	0.66470209058978724225852374729583971202373504638671875	0.37850466161323937	-0.5228594011849456	PIPOX
Basal transcription factors_Homo sapiens_hsa03022	1/45	0.277856603076085006964746071389527060091495513916015625	0.62856577031079485795572736606118269264698028564453125	0.29361398852327713626664262847043573856353759765625	0.66470209058978724225852374729583971202373504638671875	0.40924866551084516	-0.5241043504041853	GTF2A1L
Arginine and proline metabolism_Homo sapiens_hsa00330	1/50	0.30354158261447150568557162841898389160633087158203125	0.62856577031079485795572736606118269264698028564453125	0.319898382725407992577260074540390633046627044677734375	0.66470209058978724225852374729583971202373504638671875	0.44553952266500824	-0.5311885557888005	P4HA2
Type I diabetes mellitus_Homo sapiens_hsa04940	1/43	0.267321178364140987770980473214876838028430938720703125	0.62856577031079485795572736606118269264698028564453125	0.282823408632853656730077318570693023502826690673828125	0.66470209058978724225852374729583971202373504638671875	0.4087919613527696	-0.53932104485929	INS
Sphingolipid metabolism_Homo sapiens_hsa00600	1/47	0.288241572542843715876159649269538931548595428466796875	0.62856577031079485795572736606118269264698028564453125	0.304245232238560314730335676358663477003574371337890625	0.66470209058978724225852374729583971202373504638671875	0.4449465354966715	-0.5534940713052052	SGPL1
Maturity onset diabetes of the young_Homo sapiens_hsa04950	1/26	0.171381250369065762928499907502555288374423980712890625	0.62856577031079485795572736606118269264698028564453125	0.1843303031289214022336864218232221901416778564453125	0.66470209058978724225852374729583971202373504638671875	0.32457763999514383	-0.5725110318208082	INS
Amyotrophic lateral sclerosis (ALS)_Homo sapiens_hsa05014	1/51	0.30856865087984475248816806924878619611263275146484375	0.62856577031079485795572736606118269264698028564453125	0.32503891120666261738136881831451319158077239990234375	0.66470209058978724225852374729583971202373504638671875	0.5112529473432937	-0.6011368030607281	TOMM40
Citrate cycle (TCA cycle)_Homo sapiens_hsa00020	1/30	0.195021125127082139982803710154257714748382568359375	0.62856577031079485795572736606118269264698028564453125	0.2086358699353630108408452770163421519100666046142578125	0.66470209058978724225852374729583971202373504638671875	0.3932649109924811	-0.6428494612373662	SDHB
ABC transporters_Homo sapiens_hsa02010	1/44	0.27260783218489781365434510007617063820362091064453125	0.62856577031079485795572736606118269264698028564453125	0.2882387611564978247002954958588816225528717041015625	0.66470209058978724225852374729583971202373504638671875	0.5247311921024181	-0.6820041647972358	ABCC1
Primary bile acid biosynthesis_Homo sapiens_hsa00120	1/17	0.11564092807797454742768650248763151466846466064453125	0.62856577031079485795572736606118269264698028564453125	0.1269334202699554381421620519176940433681011199951171875	0.66470209058978724225852374729583971202373504638671875	0.3291840937111549	-0.7101374346201366	CYP39A1
Mucin type O-Glycan biosynthesis_Homo sapiens_hsa00512	1/31	0.200825679838465165349958851948031224310398101806640625	0.62856577031079485795572736606118269264698028564453125	0.214600360675721690828510190840461291372776031494140625	0.66470209058978724225852374729583971202373504638671875	0.4533924274914446	-0.7278390302202805	GALNT13
