Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
AMPK signaling pathway_Homo sapiens_hsa04152	2/124	0.376984915225142491745913275735802017152309417724609375	0.63917771403329315393904153097537346184253692626953125	0.329239953645558414141447656220407225191593170166015625	0.57160213383194136138598651086795143783092498779296875	0.792549895174068	-0.7731721334548477	RAB10;PPP2R3C
PI3K-Akt signaling pathway_Homo sapiens_hsa04151	3/341	0.70074763829330688480467870249412953853607177734375	0.74321719212926484754433431589859537780284881591796875	0.629314574858941710999715724028646945953369140625	0.67897817047809849722028729956946335732936859130859375	2.184939156279152	-0.7769806618680383	PPP2R3C;ITGA5;RELA
Apoptosis_Homo sapiens_hsa04210	2/140	0.435855625247861977467067617908469401299953460693359375	0.6514821711568237194711628035292960703372955322265625	0.383485728279578219623857648912235163152217864990234375	0.58716948386968181861078619476757012307643890380859375	0.9432135035243261	-0.7832862071540653	DAXX;RELA
Asthma_Homo sapiens_hsa05310	2/31	0.042161140733277681358348587536966078914701938629150390625	0.230568738385112326216841438508708961308002471923828125	0.037578846214439465267531659264932386577129364013671875	0.1937724186145252935897786983332480303943157196044921875	0.2484445846090085	-0.7866392356598894	HLA-DQA1;HLA-DRB1
Intestinal immune network for IgA production_Homo sapiens_hsa04672	2/48	0.09116001545773926018068067378408159129321575164794921875	0.332879211668211161256891728044138289988040924072265625	0.07887933053861313770216412422087159939110279083251953125	0.287580892588693737277338868807419203221797943115234375	0.3389641142493519	-0.8118661374502127	HLA-DQA1;HLA-DRB1
MicroRNAs in cancer_Homo sapiens_hsa05206	3/297	0.6091051429999054800390467789839021861553192138671875	0.70902169974126361129407314365380443632602691650390625	0.53510668400224814522658789428533054888248443603515625	0.6589408017187892152577433080296032130718231201171875	1.642602881333386	-0.8143439950592319	HNRNPK;ITGA5;RHOA
Metabolic pathways_Homo sapiens_hsa01100	13/1239	0.54909769313461165296530452906154096126556396484375	0.6963195383953408867938605908420868217945098876953125	0.382821140720857877592919749076827429234981536865234375	0.58716948386968181861078619476757012307643890380859375	1.3905174621822205	-0.8335858868381062	PLA2G4B;AMT;COX6A1;CRLS1;DPM1;PLCB4;PHOSPHO2;PC;UAP1L1;ITPKA;MGAT1;MAN1B1;POLR2J
Parkinson's disease_Homo sapiens_hsa05012	2/142	0.443007876386640131460836755650234408676624298095703125	0.6514821711568237194711628035292960703372955322265625	0.390148154986761197537958878456265665590763092041015625	0.58716948386968181861078619476757012307643890380859375	1.0300673718273266	-0.8386476132921624	LRRK2;COX6A1
FoxO signaling pathway_Homo sapiens_hsa04068	2/133	0.41044522853767040349026729018078185617923736572265625	0.6494829134975079742986281416960991919040679931640625	0.3599437683770758678036827404866926372051239013671875	0.58716948386968181861078619476757012307643890380859375	0.9438925811734572	-0.8405484113992041	MAPK11;MAPK12
Thyroid hormone signaling pathway_Homo sapiens_hsa04919	1/118	0.71498347461992295404087371935020200908184051513671875	0.75374763890654528086798791264300234615802764892578125	0.67521960222611954183236093740561045706272125244140625	0.71182789391307788040563764297985471785068511962890625	2.566095076164361	-0.8609142461281079	PLCB4
Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932	2/151	0.47455867480147084780384147961740382015705108642578125	0.680719410575880257141534457332454621791839599609375	0.419733344141516584446804927210905589163303375244140625	0.603296109902790700374453081167303025722503662109375	1.162667031539753	-0.8666171398493611	COX6A1;RELA
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514	2/142	0.443007876386640131460836755650234408676624298095703125	0.6514821711568237194711628035292960703372955322265625	0.390148154986761197537958878456265665590763092041015625	0.58716948386968181861078619476757012307643890380859375	1.0666905978402605	-0.8684650620599264	HLA-DQA1;HLA-DRB1
Purine metabolism_Homo sapiens_hsa00230	2/176	0.55625744815343025617693228923599235713481903076171875	0.700324125373023687046725171967409551143646240234375	0.497919651103065519226475998948444612324237823486328125	0.63787666030473477718487629317678511142730712890625	1.4910456448496199	-0.8745341387803162	ENTPD2;POLR2J
Pathways in cancer_Homo sapiens_hsa05200	4/397	0.6058136365517956534176846616901457309722900390625	0.70902169974126361129407314365380443632602691650390625	0.5193759007661806759159617286059074103832244873046875	0.64921987595772578938380092949955724179744720458984375	1.7607643296863913	-0.882464921294905	ARHGEF12;PLCB4;RHOA;RELA
Focal adhesion_Homo sapiens_hsa04510	2/202	0.631280551186562011167779928655363619327545166015625	0.7132004910271165787349900710978545248508453369140625	0.5719660842100957598432842132751829922199249267578125	0.6589408017187892152577433080296032130718231201171875	1.9252564159433159	-0.8856273882562605	ITGA5;RHOA
cGMP-PKG signaling pathway_Homo sapiens_hsa04022	2/167	0.5278972557348688976475159506662748754024505615234375	0.6954892532235137370122401989647187292575836181640625	0.4705083418439937048560750554315745830535888671875	0.6326674424941545193945557912229560315608978271484375	1.4112761806695915	-0.9015988765498824	PLCB4;RHOA
Alzheimer's disease_Homo sapiens_hsa05010	2/168	0.53110803559167585330413885458256117999553680419921875	0.6954892532235137370122401989647187292575836181640625	0.473596771238481373256234974178369157016277313232421875	0.6326674424941545193945557912229560315608978271484375	1.4371755344013624	-0.9094300499880803	PLCB4;COX6A1
Wnt signaling pathway_Homo sapiens_hsa04310	2/142	0.443007876386640131460836755650234408676624298095703125	0.6514821711568237194711628035292960703372955322265625	0.390148154986761197537958878456265665590763092041015625	0.58716948386968181861078619476757012307643890380859375	1.1170315776827275	-0.909451063316115	PLCB4;RHOA
Insulin resistance_Homo sapiens_hsa04931	1/109	0.68626557083737604880724347822251729667186737060546875	0.73678818954933011919905538888997398316860198974609375	0.6461487698589560846329504784080199897289276123046875	0.68948801661778846838757317527779377996921539306640625	2.432692335647241	-0.9158857889647857	RELA
Cholinergic synapse_Homo sapiens_hsa04725	1/111	0.69288650524537354069565253666951321065425872802734375	0.73936060010939252951089883936219848692417144775390625	0.6528226734366457950642370633431710302829742431640625	0.6923876839479576883462641490041278302669525146484375	2.593087912615615	-0.9513756030913121	PLCB4
HIF-1 signaling pathway_Homo sapiens_hsa04066	1/103	0.6655382901412363327864341044914908707141876220703125	0.72341118493612643902679337770678102970123291015625	0.625359718848439882776801823638379573822021484375	0.67897817047809849722028729956946335732936859130859375	2.461160254998344	-1.0020838113688535	RELA
Pyrimidine metabolism_Homo sapiens_hsa00240	1/105	0.6725945281623737503906568235834129154682159423828125	0.726568163138366696074399442295543849468231201171875	0.6324196673596003126505138425272889435291290283203125	0.67897817047809849722028729956946335732936859130859375	2.6050760619045317	-1.0332060293444245	POLR2J
Graft-versus-host disease_Homo sapiens_hsa05332	2/41	0.06946849520031643521189579359997878782451152801513671875	0.2894520633346517879402881590067408978939056396484375	0.060583549158144921198410060014793998561799526214599609375	0.246560955876171217227010856731794774532318115234375	0.3917935890109541	-1.0448672450391823	HLA-DQA1;HLA-DRB1
Melanogenesis_Homo sapiens_hsa04916	1/100	0.65466916427675414524856023490428924560546875	0.7200492165738332506208507766132242977619171142578125	0.61451870144151465868986861096345819532871246337890625	0.67611935389951849373346703941933810710906982421875	2.4945017833710295	-1.0567339756719654	PLCB4
Choline metabolism in cancer_Homo sapiens_hsa05231	1/101	0.65833071229607609264888878897181712090969085693359375	0.7200492165738332506208507766132242977619171142578125	0.61816626642241689904011536782491020858287811279296875	0.67611935389951849373346703941933810710906982421875	2.5365808886104406	-1.060412241739906	PLA2G4B
Glucagon signaling pathway_Homo sapiens_hsa04922	1/101	0.65833071229607609264888878897181712090969085693359375	0.7200492165738332506208507766132242977619171142578125	0.61816626642241689904011536782491020858287811279296875	0.67611935389951849373346703941933810710906982421875	2.5373229757096576	-1.0607224696723092	PLCB4
Estrogen signaling pathway_Homo sapiens_hsa04915	1/99	0.65096856462926810937830168768414296209812164306640625	0.7200492165738332506208507766132242977619171142578125	0.61083682508053616100340832417714409530162811279296875	0.67611935389951849373346703941933810710906982421875	2.470965513174908	-1.0607704855667657	PLCB4
Longevity regulating pathway - mammal_Homo sapiens_hsa04211	1/94	0.6318651318414223450048439190140925347805023193359375	0.7132004910271165787349900710978545248508453369140625	0.59190154938952643792759999996633268892765045166015625	0.668275942859142713103892674553208053112030029296875	2.5543193135849047	-1.1726351392981107	RELA
Circadian entrainment_Homo sapiens_hsa04713	1/95	0.6357672948584582872655346363899298012256622314453125	0.7132004910271165787349900710978545248508453369140625	0.59575980720067123197480896124034188687801361083984375	0.668320296539214542264062401955015957355499267578125	2.6124049960511804	-1.1832174490230696	PLCB4
NF-kappa B signaling pathway_Homo sapiens_hsa04064	1/93	0.6279213637108285173127342204679735004901885986328125	0.7132004910271165787349900710978545248508453369140625	0.5880070297585999750111795947304926812648773193359375	0.66818980654386361806018612696789205074310302734375	2.5520873765910803	-1.1875892008339277	RELA
Type I diabetes mellitus_Homo sapiens_hsa04940	2/43	0.07547395585003029150339415309645119123160839080810546875	0.293509828305673348136650702144834212958812713623046875	0.065644108907976506106507486038026399910449981689453125	0.2552826457532419990315020186244510114192962646484375	0.4625636641925435	-1.1952495387266067	HLA-DQA1;HLA-DRB1
Prostate cancer_Homo sapiens_hsa05215	1/89	0.61172134061847749375573357610846869647502899169921875	0.70902169974126361129407314365380443632602691650390625	0.57205957674590879324938441641279496252536773681640625	0.6589408017187892152577433080296032130718231201171875	2.5314806366319558	-1.2441681186119309	RELA
Gap junction_Homo sapiens_hsa04540	1/88	0.607562831057232966003311958047561347484588623046875	0.70902169974126361129407314365380443632602691650390625	0.5679786537809070612325967886135913431644439697265625	0.6589408017187892152577433080296032130718231201171875	2.5337272706496696	-1.262555497057479	PLCB4
Salivary secretion_Homo sapiens_hsa04970	1/89	0.61172134061847749375573357610846869647502899169921875	0.70902169974126361129407314365380443632602691650390625	0.57205957674590879324938441641279496252536773681640625	0.6589408017187892152577433080296032130718231201171875	2.5810727738036294	-1.268541584128506	PLCB4
Taste transduction_Homo sapiens_hsa04742	1/83	0.58609593302183615737277477819588966667652130126953125	0.70902169974126361129407314365380443632602691650390625	0.54699208570026580655820680476608686149120330810546875	0.6589408017187892152577433080296032130718231201171875	2.389855976291071	-1.27683264122993	ENTPD2
TGF-beta signaling pathway_Homo sapiens_hsa04350	1/84	0.59048081819082032239975887932814657688140869140625	0.70902169974126361129407314365380443632602691650390625	0.55126819014565475729483523537055589258670806884765625	0.6589408017187892152577433080296032130718231201171875	2.4283070198897985	-1.2792761581471224	RHOA
Dilated cardiomyopathy_Homo sapiens_hsa05414	1/90	0.61583599063241190041395611842744983732700347900390625	0.70902169974126361129407314365380443632602691650390625	0.576102529502712901177119420026428997516632080078125	0.6589408017187892152577433080296032130718231201171875	2.642262170508456	-1.2809015864665463	ITGA5
Insulin secretion_Homo sapiens_hsa04911	1/85	0.59481946790939510538720469412510283291339874267578125	0.70902169974126361129407314365380443632602691650390625	0.55550453680945877099617291605682112276554107666015625	0.6589408017187892152577433080296032130718231201171875	2.537341297121629	-1.318142041217373	PLCB4
Small cell lung cancer_Homo sapiens_hsa05222	1/86	0.5991123673393363713302051110076718032360076904296875	0.70902169974126361129407314365380443632602691650390625	0.5597014896734708866432583818095736205577850341796875	0.6589408017187892152577433080296032130718231201171875	2.5988077481926024	-1.3313850800796854	RELA
Protein digestion and absorption_Homo sapiens_hsa04974	1/90	0.61583599063241190041395611842744983732700347900390625	0.70902169974126361129407314365380443632602691650390625	0.576102529502712901177119420026428997516632080078125	0.6589408017187892152577433080296032130718231201171875	2.795123210640088	-1.3550047360324562	COL27A1
Hypertrophic cardiomyopathy (HCM)_Homo sapiens_hsa05410	1/83	0.58609593302183615737277477819588966667652130126953125	0.70902169974126361129407314365380443632602691650390625	0.54699208570026580655820680476608686149120330810546875	0.6589408017187892152577433080296032130718231201171875	2.733193538242576	-1.4602682165989254	ITGA5
B cell receptor signaling pathway_Homo sapiens_hsa04662	1/73	0.539593648637538336743091349489986896514892578125	0.6954892532235137370122401989647187292575836181640625	0.50196187196130270802285622266936115920543670654296875	0.63787666030473477718487629317678511142730712890625	2.4475178393978325	-1.5099690252925144	RELA
Cardiac muscle contraction_Homo sapiens_hsa04260	1/78	0.5634606305584981544853917512227781116962432861328125	0.70432578819812274861789092028629966080188751220703125	0.5250022222886929768037589383311569690704345703125	0.6515985028405764101222530371160246431827545166015625	2.6844578654905713	-1.539960230503723	COX6A1
Biosynthesis of amino acids_Homo sapiens_hsa01230	1/74	0.544468729666407913470038693048991262912750244140625	0.6954892532235137370122401989647187292575836181640625	0.5066563187563322134820964492973871529102325439453125	0.63787666030473477718487629317678511142730712890625	2.5751774170747095	-1.5655656366218886	PC
Adherens junction_Homo sapiens_hsa04520	1/74	0.544468729666407913470038693048991262912750244140625	0.6954892532235137370122401989647187292575836181640625	0.5066563187563322134820964492973871529102325439453125	0.63787666030473477718487629317678511142730712890625	2.6014560943223337	-1.5815416209567825	RHOA
Adipocytokine signaling pathway_Homo sapiens_hsa04920	1/70	0.52465465986273318588217762226122431457042694091796875	0.6954892532235137370122401989647187292575836181640625	0.487612981789519839281865642988122999668121337890625	0.63787666030473477718487629317678511142730712890625	2.488382565152202	-1.6050441389063832	RELA
Gastric acid secretion_Homo sapiens_hsa04971	1/74	0.544468729666407913470038693048991262912750244140625	0.6954892532235137370122401989647187292575836181640625	0.5066563187563322134820964492973871529102325439453125	0.63787666030473477718487629317678511142730712890625	2.6578196930659024	-1.6158075759019426	PLCB4
Thyroid hormone synthesis_Homo sapiens_hsa04918	1/71	0.52968716697089346379101471029571257531642913818359375	0.6954892532235137370122401989647187292575836181640625	0.49244061107835357393724962093983776867389678955078125	0.63787666030473477718487629317678511142730712890625	2.6848010707965364	-1.706107040045276	PLCB4
Arrhythmogenic right ventricular cardiomyopathy (ARVC)_Homo sapiens_hsa05412	1/74	0.544468729666407913470038693048991262912750244140625	0.6954892532235137370122401989647187292575836181640625	0.5066563187563322134820964492973871529102325439453125	0.63787666030473477718487629317678511142730712890625	2.80819392753497	-1.7072268049450128	ITGA5
Long-term potentiation_Homo sapiens_hsa04720	1/66	0.5039830057824981057734703426831401884555816650390625	0.6944647717475367354467152836150489747524261474609375	0.46784612104554190725735907108173705637454986572265625	0.6326674424941545193945557912229560315608978271484375	2.544360682227739	-1.7434283295931803	PLCB4
Pancreatic cancer_Homo sapiens_hsa05212	1/66	0.5039830057824981057734703426831401884555816650390625	0.6944647717475367354467152836150489747524261474609375	0.46784612104554190725735907108173705637454986572265625	0.6326674424941545193945557912229560315608978271484375	2.6446264140994558	-1.8121316854709688	RELA
mTOR signaling pathway_Homo sapiens_hsa04150	1/60	0.4712863316707773808644788005040027201175689697265625	0.680719410575880257141534457332454621791839599609375	0.43677977869457051962598370664636604487895965576171875	0.62128984162955946946027552257874049246311187744140625	2.606110738400655	-1.960549605712019	RRAGD
Cytosolic DNA-sensing pathway_Homo sapiens_hsa04623	1/64	0.493314104018969745713008023813017643988132476806640625	0.69063974562655772171382295709918253123760223388671875	0.457682954407163056220753105662879534065723419189453125	0.63066548835632707525888918098644353449344635009765625	2.8322337017776475	-2.0012823335579246	RELA
Colorectal cancer_Homo sapiens_hsa05210	1/62	0.482416834128208404930404640253982506692409515380859375	0.6808302094551328398353007287369109690189361572265625	0.447328685973282791366045785252936184406280517578125	0.62128984162955946946027552257874049246311187744140625	2.8410923401940553	-2.0710049924931133	RHOA
Acute myeloid leukemia_Homo sapiens_hsa05221	1/57	0.454142371552386736599515870693721808493137359619140625	0.6622909585138974097873187929508276283740997314453125	0.42058357376080268696938446737476624548435211181640625	0.603296109902790700374453081167303025722503662109375	2.86425367813835	-2.260882991625637	RELA
Arachidonic acid metabolism_Homo sapiens_hsa00590	1/62	0.482416834128208404930404640253982506692409515380859375	0.6808302094551328398353007287369109690189361572265625	0.447328685973282791366045785252936184406280517578125	0.62128984162955946946027552257874049246311187744140625	3.1691243092092196	-2.3101228261223254	PLA2G4B
Legionellosis_Homo sapiens_hsa05134	1/55	0.442406823587054909285853909750585444271564483642578125	0.6514821711568237194711628035292960703372955322265625	0.409532169091764597368410250055603682994842529296875	0.59723441325882331565111371673992834985256195068359375	2.8802623914112053	-2.348927152892035	RELA
Pathogenic Escherichia coli infection_Homo sapiens_hsa05130	1/55	0.442406823587054909285853909750585444271564483642578125	0.6514821711568237194711628035292960703372955322265625	0.409532169091764597368410250055603682994842529296875	0.59723441325882331565111371673992834985256195068359375	2.9755255531444154	-2.426616681433859	RHOA
Lysine degradation_Homo sapiens_hsa00310	1/52	0.424331051898455713367042108075111173093318939208984375	0.6514821711568237194711628035292960703372955322265625	0.3925647406443015796639883774332702159881591796875	0.58716948386968181861078619476757012307643890380859375	2.990881639247143	-2.563907401027671	SETDB1
Fanconi anemia pathway_Homo sapiens_hsa03460	1/53	0.43042019105030726588978495783521793782711029052734375	0.6514821711568237194711628035292960703372955322265625	0.39827323089936406130817658777232281863689422607421875	0.590659452604989088086995252524502575397491455078125	3.208763955748681	-2.7049667051127817	RMI1
Ovarian steroidogenesis_Homo sapiens_hsa04913	1/50	0.41195773370413368841269630138413049280643463134765625	0.6494829134975079742986281416960991919040679931640625	0.380987287551788622597115363532793708145618438720703125	0.58716948386968181861078619476757012307643890380859375	3.143624938342064	-2.787875122660001	PLA2G4B
Cocaine addiction_Homo sapiens_hsa05030	1/49	0.405672175522812816783613243387662805616855621337890625	0.6494829134975079742986281416960991919040679931640625	0.375117339418937711936763435005559585988521575927734375	0.58716948386968181861078619476757012307643890380859375	3.120894816361517	-2.815702184558396	RELA
Notch signaling pathway_Homo sapiens_hsa04330	1/48	0.3993197531280128220743108613532967865467071533203125	0.64704589627224307069042197326780296862125396728515625	0.36919257924554560457153229435789398849010467529296875	0.58716948386968181861078619476757012307643890380859375	3.0723901244735043	-2.8204320030573484	RBPJ
Endocrine and other factor-regulated calcium reabsorption_Homo sapiens_hsa04961	1/47	0.39289975857656644908644238967099227011203765869140625	0.64704589627224307069042197326780296862125396728515625	0.363212503147042398143895525208790786564350128173828125	0.58716948386968181861078619476757012307643890380859375	3.0983037828398396	-2.89443776996627	PLCB4
Amino sugar and nucleotide sugar metabolism_Homo sapiens_hsa00520	1/48	0.3993197531280128220743108613532967865467071533203125	0.64704589627224307069042197326780296862125396728515625	0.36919257924554560457153229435789398849010467529296875	0.58716948386968181861078619476757012307643890380859375	3.1591325843543427	-2.900060956399906	UAP1L1
Basal transcription factors_Homo sapiens_hsa03022	1/45	0.379854184339785627688712565941386856138706207275390625	0.63917771403329315393904153097537346184253692626953125	0.351084364880255517249452168471179902553558349609375	0.5851406081337591214008853057748638093471527099609375	3.206116612909056	-3.1034177255351687	TAF15
Vasopressin-regulated water reabsorption_Homo sapiens_hsa04962	1/44	0.37322715131453387815696487450622953474521636962890625	0.63917771403329315393904153097537346184253692626953125	0.344935271998969117390743122086860239505767822265625	0.5851406081337591214008853057748638093471527099609375	3.236317039533633	-3.189610705993657	DYNLL1
Ether lipid metabolism_Homo sapiens_hsa00565	1/45	0.379854184339785627688712565941386856138706207275390625	0.63917771403329315393904153097537346184253692626953125	0.351084364880255517249452168471179902553558349609375	0.5851406081337591214008853057748638093471527099609375	3.3191466039933415	-3.2128271202015015	PLA2G4B
ABC transporters_Homo sapiens_hsa02010	1/44	0.37322715131453387815696487450622953474521636962890625	0.63917771403329315393904153097537346184253692626953125	0.344935271998969117390743122086860239505767822265625	0.5851406081337591214008853057748638093471527099609375	3.323016682222259	-3.275059104635502	ABCC12
Primary immunodeficiency_Homo sapiens_hsa05340	1/37	0.324822182805970249841465147255803458392620086669921875	0.62383258039932043548247975195408798754215240478515625	0.300255202005048127400499424766167066991329193115234375	0.5473402119883690186696867385762743651866912841796875	3.256913021823821	-3.66232500932569	ORAI1
African trypanosomiasis_Homo sapiens_hsa05143	1/35	0.310321118505381299268464090346242301166057586669921875	0.61711586066411061590741837790119461715221405029296875	0.286947191717676963751415541992173530161380767822265625	0.5428978284340482129977090153261087834835052490234375	3.235861625503576	-3.7864358816479924	PLCB4
Dorso-ventral axis formation_Homo sapiens_hsa04320	1/27	0.249150862311021625838947102238307707011699676513671875	0.58916239338348119769506183729390613734722137451171875	0.23117690081248254418966325829387642443180084228515625	0.518916407404944823866799197276122868061065673828125	2.761866229481068	-3.8381563663064404	CPEB1
Glycine, serine and threonine metabolism_Homo sapiens_hsa00260	1/40	0.346006731168081838045935683112475089728832244873046875	0.6242389479836527588219041717820800840854644775390625	0.31975983172331157167178616873570717871189117431640625	0.57099969950591356049329760935506783425807952880859375	3.7245550035458037	-3.9528592373440667	AMT
Pyruvate metabolism_Homo sapiens_hsa00620	1/40	0.346006731168081838045935683112475089728832244873046875	0.6242389479836527588219041717820800840854644775390625	0.31975983172331157167178616873570717871189117431640625	0.57099969950591356049329760935506783425807952880859375	3.850556942681497	-4.086584723626757	PC
Linoleic acid metabolism_Homo sapiens_hsa00591	1/29	0.264931791462088062072410821201629005372524261474609375	0.58916239338348119769506183729390613734722137451171875	0.245509564388454448735643609325052239000797271728515625	0.518916407404944823866799197276122868061065673828125	3.300758352163085	-4.384340799750615	PLA2G4B
DNA replication_Homo sapiens_hsa03030	1/36	0.317609986237584462909211424630484543740749359130859375	0.61757497323974763769882656561094336211681365966796875	0.2936320617952066225342377947526983916759490966796875	0.5428978284340482129977090153261087834835052490234375	3.8618933565147096	-4.4293256236229945	RNASEH2C
Glyoxylate and dicarboxylate metabolism_Homo sapiens_hsa00630	1/28	0.257083029146597807912399957785964943468570709228515625	0.58916239338348119769506183729390613734722137451171875	0.238376436078406139795760054767015390098094940185546875	0.518916407404944823866799197276122868061065673828125	3.4361147449666785	-4.667467684080085	AMT
SNARE interactions in vesicular transport_Homo sapiens_hsa04130	1/34	0.3029547685086606545468157491995953023433685302734375	0.60939177573581171376559950658702291548252105712890625	0.280200025361536930734729367031832225620746612548828125	0.5428978284340482129977090153261087834835052490234375	3.9705207689573982	-4.741483788541332	BNIP1
Citrate cycle (TCA cycle)_Homo sapiens_hsa00020	1/30	0.272698022080354152141268286868580617010593414306640625	0.58916239338348119769506183729390613734722137451171875	0.252576888930519327658430484007112681865692138671875	0.52001124191577507982486849869019351899623870849609375	3.8321284824513957	-4.979430357161902	PC
RNA polymerase_Homo sapiens_hsa03020	1/32	0.28798633432440279289465934198233298957347869873046875	0.59997152984250579077496468016761355102062225341796875	0.266516512543359451736790788345388136804103851318359375	0.5360964332768725082445371299399994313716888427734375	4.077966974840335	-5.0764255853421405	POLR2J
alpha-Linolenic acid metabolism_Homo sapiens_hsa00592	1/25	0.2330327776963401487098082043303293175995349884033203125	0.5830922237259590357183469677693210542201995849609375	0.216576169427856235483176305933739058673381805419921875	0.518916407404944823866799197276122868061065673828125	3.5228469356223044	-5.131294856479856	PLA2G4B
Circadian rhythm_Homo sapiens_hsa04710	1/30	0.272698022080354152141268286868580617010593414306640625	0.58916239338348119769506183729390613734722137451171875	0.252576888930519327658430484007112681865692138671875	0.52001124191577507982486849869019351899623870849609375	4.242835820220804	-5.513099464281687	RORA
One carbon pool by folate_Homo sapiens_hsa00670	1/20	0.1912150956027677539683651275481679476797580718994140625	0.51480987277668244228578942056628875434398651123046875	0.1788689366593716745246211985431727953255176544189453125	0.463496480980832348262055120358127169311046600341796875	4.705005730100368	-7.783756010320778	AMT
Sulfur relay system_Homo sapiens_hsa04122	1/10	0.100651310629878365521250316305668093264102935791015625	0.356480792175542848809755014372058212757110595703125	0.098012919316674718128723498011822812259197235107421875	0.3118592887348741182762523749261163175106048583984375	6.256797724439214	-14.36619011648621	MOCS3
Vitamin B6 metabolism_Homo sapiens_hsa00750	1/6	0.0616612674717507414090533757189405150711536407470703125	0.28137224204239241753811029411735944449901580810546875	0.063518475892170300767247681505978107452392578125	0.25263030184385915077882600598968565464019775390625	5.821112842294127	-16.21819842047576	PHOSPHO2
